# register#,plate_y,plate_x,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,,,,,,,,,,scan#,Imax,Iave,ratio,scan#,texture,Co,Ti,Zr,# peak_position, peak_width_max, peak_width_min, peak_intensity, num_of_peaks
1.95E+02,2.40E+01,-1.50E+01,3.00E+01,5.18E+06,5.44E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.05E+05,2.00E+05,1.07E+03,7.09E+02,1.06E+05,1.57E+04,2.24E+04,8.07E+03,2.15E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E+02,8.02E+02,5.77E+02,1.39E+00,1.14E+02,9.60E-05,0.353165162,0.229628177,0.417206661,2.54E+00,5.69E-01,5.69E-01,1.40E+02,1.00E+00
1.96E+02,2.70E+01,-1.50E+01,3.00E+01,5.22E+06,5.52E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.03E+05,1.99E+05,1.07E+03,7.44E+02,1.05E+05,1.56E+04,2.31E+04,7.55E+03,2.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E+02,8.15E+02,5.86E+02,1.39E+00,1.15E+02,9.07E-05,0.348409516,0.221918548,0.429671936,2.53E+00,5.64E-01,5.64E-01,1.46E+02,1.00E+00
1.97E+02,3.00E+01,-1.50E+01,3.00E+01,5.22E+06,5.53E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.00E+05,1.96E+05,1.02E+03,7.19E+02,1.03E+05,1.54E+04,2.29E+04,7.33E+03,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+02,8.16E+02,5.87E+02,1.39E+00,1.16E+02,8.48E-05,0.343489418,0.214366716,0.442143866,2.52E+00,5.52E-01,5.52E-01,1.51E+02,1.00E+00
2.01E+02,-3.30E+01,-1.20E+01,3.00E+01,5.22E+06,5.55E+06,0.00E+00,0.00E+00,1.52E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.38E+05,2.32E+05,1.54E+03,7.57E+02,1.22E+05,1.74E+04,2.21E+04,1.62E+04,4.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+02,8.21E+02,5.74E+02,1.43E+00,1.17E+02,1.05E-04,0.429866437,0.383393264,0.1867403,2.76E+00,7.75E-01,7.75E-01,6.13E+01,1.00E+00
2.02E+02,-3.00E+01,-1.20E+01,3.00E+01,5.21E+06,5.59E+06,0.00E+00,0.00E+00,1.52E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.43E+05,2.36E+05,1.58E+03,8.01E+02,1.25E+05,1.78E+04,2.20E+04,1.59E+04,4.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E+02,8.29E+02,5.80E+02,1.43E+00,1.18E+02,1.05E-04,0.430583436,0.373141301,0.196275263,2.76E+00,7.49E-01,7.49E-01,6.57E+01,1.00E+00
2.03E+02,-2.70E+01,-1.20E+01,3.00E+01,5.20E+06,5.54E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.43E+05,2.36E+05,1.58E+03,7.18E+02,1.25E+05,1.78E+04,2.20E+04,1.54E+04,4.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+02,8.23E+02,5.76E+02,1.43E+00,1.19E+02,1.06E-04,0.430847151,0.363067454,0.206085395,2.75E+00,7.45E-01,7.45E-01,6.78E+01,1.00E+00
2.04E+02,-2.40E+01,-1.20E+01,3.00E+01,5.20E+06,5.56E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.45E+05,2.38E+05,1.59E+03,7.31E+02,1.27E+05,1.81E+04,2.22E+04,1.50E+04,3.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,8.24E+02,5.80E+02,1.42E+00,1.20E+02,1.05E-04,0.430668412,0.353167254,0.216164334,2.75E+00,7.48E-01,7.48E-01,7.17E+01,1.00E+00
2.05E+02,-2.10E+01,-1.20E+01,3.00E+01,5.19E+06,5.56E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.46E+05,2.39E+05,1.54E+03,7.56E+02,1.28E+05,1.83E+04,2.23E+04,1.47E+04,3.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+02,8.25E+02,5.81E+02,1.42E+00,1.21E+02,1.05E-04,0.430058031,0.343432613,0.226509355,2.73E+00,7.33E-01,7.33E-01,7.09E+01,1.00E+00
2.06E+02,-1.80E+01,-1.20E+01,3.00E+01,5.18E+06,5.57E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.47E+05,2.40E+05,1.46E+03,7.90E+02,1.29E+05,1.86E+04,2.22E+04,1.42E+04,3.61E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+02,8.27E+02,5.84E+02,1.42E+00,1.22E+02,1.06E-04,0.429029211,0.333858651,0.237112138,2.72E+00,7.39E-01,7.39E-01,7.68E+01,1.00E+00
2.07E+02,-1.50E+01,-1.20E+01,3.00E+01,5.22E+06,5.62E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,2.49E+05,2.42E+05,1.51E+03,7.92E+02,1.31E+05,1.88E+04,2.26E+04,1.39E+04,3.54E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E+02,8.33E+02,5.90E+02,1.41E+00,1.23E+02,1.06E-04,0.427594039,0.324440166,0.247965795,2.71E+00,7.31E-01,7.31E-01,8.03E+01,1.00E+00
2.08E+02,-1.20E+01,-1.20E+01,3.00E+01,5.22E+06,5.63E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,2.50E+05,2.43E+05,1.51E+03,8.42E+02,1.32E+05,1.89E+04,2.26E+04,1.35E+04,3.58E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+02,8.34E+02,5.92E+02,1.41E+00,1.24E+02,1.06E-04,0.425770206,0.315173383,0.259056411,2.70E+00,7.20E-01,7.20E-01,8.17E+01,1.00E+00
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,5.22E+06,5.62E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.49E+05,2.43E+05,1.44E+03,7.98E+02,1.31E+05,1.91E+04,2.25E+04,1.34E+04,3.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,8.33E+02,5.92E+02,1.41E+00,1.25E+02,1.07E-04,0.423571368,0.306054008,0.270374623,2.69E+00,7.22E-01,7.22E-01,8.62E+01,1.00E+00
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,5.21E+06,5.61E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.51E+05,2.44E+05,1.46E+03,8.54E+02,1.31E+05,1.91E+04,2.25E+04,1.27E+04,3.26E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,8.33E+02,5.93E+02,1.41E+00,1.26E+02,1.07E-04,0.421013115,0.297081329,0.281905556,2.68E+00,7.17E-01,7.17E-01,9.00E+01,1.00E+00
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,5.20E+06,5.60E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.48E+05,2.41E+05,1.47E+03,8.19E+02,1.31E+05,1.88E+04,2.21E+04,1.20E+04,3.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,8.31E+02,5.92E+02,1.40E+00,1.27E+02,1.07E-04,0.418114967,0.288252707,0.293632326,2.66E+00,7.16E-01,7.16E-01,9.28E+01,1.00E+00
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,5.20E+06,5.59E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.45E+05,2.39E+05,1.35E+03,7.85E+02,1.31E+05,1.88E+04,2.24E+04,1.15E+04,2.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,8.29E+02,5.92E+02,1.40E+00,1.28E+02,1.06E-04,0.414891611,0.279568802,0.305539586,2.65E+00,7.11E-01,7.11E-01,9.68E+01,1.00E+00
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,5.19E+06,5.58E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.44E+05,2.38E+05,1.34E+03,8.36E+02,1.29E+05,1.90E+04,2.25E+04,1.09E+04,2.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,8.27E+02,5.91E+02,1.40E+00,1.29E+02,1.06E-04,0.411358385,0.271029608,0.317612008,2.64E+00,7.02E-01,7.02E-01,1.00E+02,1.00E+00
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,5.19E+06,5.56E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.42E+05,2.35E+05,1.35E+03,8.46E+02,1.27E+05,1.85E+04,2.21E+04,1.06E+04,2.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,8.24E+02,5.90E+02,1.40E+00,1.30E+02,1.05E-04,0.407535196,0.262635896,0.329828907,2.62E+00,6.95E-01,6.95E-01,1.05E+02,1.00E+00
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,5.20E+06,5.59E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.39E+05,2.33E+05,1.29E+03,8.02E+02,1.27E+05,1.85E+04,2.27E+04,1.03E+04,2.65E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,8.28E+02,5.93E+02,1.40E+00,1.31E+02,1.03E-04,0.403436292,0.254386975,0.342176733,2.61E+00,6.89E-01,6.89E-01,1.09E+02,1.00E+00
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,5.22E+06,5.63E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.39E+05,2.33E+05,1.28E+03,8.09E+02,1.27E+05,1.86E+04,2.29E+04,9.70E+03,2.50E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,8.36E+02,5.99E+02,1.40E+00,1.32E+02,1.01E-04,0.399077834,0.246285448,0.354636717,2.60E+00,6.71E-01,6.71E-01,1.14E+02,1.00E+00
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,5.22E+06,5.61E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.34E+05,2.28E+05,1.23E+03,8.49E+02,1.24E+05,1.81E+04,2.26E+04,9.09E+03,2.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,8.32E+02,5.97E+02,1.39E+00,1.33E+02,9.74E-05,0.394470569,0.238331658,0.367197774,2.59E+00,6.69E-01,6.69E-01,1.18E+02,1.00E+00
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,5.21E+06,5.60E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.32E+05,2.26E+05,1.26E+03,8.00E+02,1.22E+05,1.80E+04,2.26E+04,8.63E+03,2.33E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,8.32E+02,5.97E+02,1.39E+00,1.34E+02,9.36E-05,0.389627419,0.230522829,0.379849752,2.58E+00,6.56E-01,6.56E-01,1.22E+02,1.00E+00
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,5.21E+06,5.53E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.23E+05,2.18E+05,1.20E+03,7.93E+02,1.17E+05,1.72E+04,2.28E+04,8.12E+03,2.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,8.20E+02,5.89E+02,1.39E+00,1.35E+02,8.94E-05,0.384556195,0.222859682,0.392584123,2.57E+00,6.43E-01,6.43E-01,1.23E+02,1.00E+00
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,5.20E+06,5.47E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.18E+05,2.12E+05,1.15E+03,7.28E+02,1.15E+05,1.71E+04,2.23E+04,7.45E+03,1.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,8.12E+02,5.84E+02,1.39E+00,1.36E+02,8.61E-05,0.379261259,0.215336126,0.405402615,2.55E+00,6.20E-01,6.20E-01,1.25E+02,1.00E+00
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,5.19E+06,5.43E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.13E+05,2.08E+05,1.06E+03,7.45E+02,1.13E+05,1.66E+04,2.23E+04,7.18E+03,1.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,8.06E+02,5.81E+02,1.39E+00,1.37E+02,8.13E-05,0.37374435,0.20794874,0.41830691,2.54E+00,6.05E-01,6.05E-01,1.28E+02,1.00E+00
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,5.19E+06,5.46E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.11E+05,2.06E+05,1.04E+03,7.67E+02,1.10E+05,1.64E+04,2.24E+04,6.88E+03,1.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,8.11E+02,5.83E+02,1.39E+00,1.38E+02,7.53E-05,0.36799926,0.20068984,0.4313109,2.53E+00,6.01E-01,6.01E-01,1.35E+02,1.00E+00
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,5.19E+06,5.43E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.04E+05,1.99E+05,1.00E+03,6.89E+02,1.07E+05,1.58E+04,2.26E+04,6.47E+03,1.71E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,8.09E+02,5.81E+02,1.39E+00,1.39E+02,7.00E-05,0.362016598,0.193548226,0.444435176,2.51E+00,5.86E-01,5.86E-01,1.36E+02,1.00E+00
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,5.22E+06,5.47E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,2.47E+05,2.41E+05,1.49E+03,7.75E+02,1.31E+05,1.86E+04,2.13E+04,1.48E+04,3.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,8.16E+02,5.72E+02,1.43E+00,1.40E+02,9.45E-05,0.463120632,0.358760783,0.178118585,2.83E+00,8.00E-01,8.00E-01,6.00E+01,1.00E+00
