# register#,plate_y,plate_x,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,,,,,,,,,,scan#,Imax,Iave,ratio,scan#,texture,Co,Ti,Zr,# peak_position, peak_width_max, peak_width_min, peak_intensity, num_of_peaks
1.96E+02,2.70E+01,-1.50E+01,3.00E+01,5.21E+06,5.80E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.28E+05,1.26E+05,7.56E+02,5.89E+02,3.90E+04,8.52E+03,3.17E+04,6.71E+03,1.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E+02,1.79E+03,6.52E+02,2.74E+00,1.15E+02,1.19E-04,0.09027832,0.120277179,0.789444501,2.30E+00,1.15E-01,7.39E-02,4.09E+02,2.00E+00
1.97E+02,3.00E+01,-1.50E+01,3.00E+01,5.21E+06,5.79E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.26E+05,1.24E+05,7.40E+02,6.38E+02,3.84E+04,8.37E+03,3.23E+04,6.32E+03,1.75E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E+02,1.74E+03,6.53E+02,2.66E+00,1.16E+02,1.19E-04,0.087748289,0.112456459,0.799795252,2.30E+00,1.23E-01,7.37E-02,3.92E+02,2.00E+00
2.01E+02,-3.30E+01,-1.20E+01,3.00E+01,5.20E+06,5.78E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.40E+05,1.37E+05,1.25E+03,4.65E+02,4.62E+04,7.74E+03,2.90E+04,1.59E+04,4.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+02,8.36E+02,5.87E+02,1.43E+00,1.17E+02,9.26E-05,0.135175623,0.368728221,0.496096156,2.44E+00,4.36E-01,4.36E-01,1.87E+02,1.00E+00
2.02E+02,-3.00E+01,-1.20E+01,3.00E+01,5.19E+06,5.77E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.41E+05,1.38E+05,1.26E+03,4.61E+02,4.65E+04,7.91E+03,2.91E+04,1.55E+04,4.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E+02,8.33E+02,5.88E+02,1.42E+00,1.18E+02,9.15E-05,0.135089286,0.351448672,0.513462041,2.45E+00,4.38E-01,4.38E-01,2.01E+02,1.00E+00
2.03E+02,-2.70E+01,-1.20E+01,3.00E+01,5.19E+06,5.77E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.42E+05,1.39E+05,1.20E+03,4.70E+02,4.75E+04,7.96E+03,2.95E+04,1.49E+04,3.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+02,8.33E+02,5.90E+02,1.41E+00,1.19E+02,9.19E-05,0.134764997,0.334653264,0.530581739,2.32E+00,3.32E-01,1.70E-01,1.30E+02,2.00E+00
2.04E+02,-2.40E+01,-1.20E+01,3.00E+01,5.18E+06,5.77E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.43E+05,1.40E+05,1.20E+03,5.01E+02,4.79E+04,8.20E+03,2.90E+04,1.49E+04,3.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,8.33E+02,5.93E+02,1.41E+00,1.20E+02,9.18E-05,0.134212184,0.318351343,0.547436473,2.33E+00,3.16E-01,1.58E-01,1.56E+02,2.00E+00
2.05E+02,-2.10E+01,-1.20E+01,3.00E+01,5.21E+06,5.82E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.44E+05,1.42E+05,1.18E+03,4.61E+02,4.86E+04,8.36E+03,3.00E+04,1.45E+04,3.76E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+02,8.58E+02,6.01E+02,1.43E+00,1.21E+02,9.17E-05,0.133444443,0.302551994,0.564003563,2.33E+00,2.99E-01,1.48E-01,1.82E+02,2.00E+00
2.06E+02,-1.80E+01,-1.20E+01,3.00E+01,5.22E+06,5.86E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.45E+05,1.42E+05,1.16E+03,5.14E+02,4.93E+04,8.49E+03,2.99E+04,1.41E+04,3.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+02,8.88E+02,6.07E+02,1.46E+00,1.22E+02,9.16E-05,0.132472079,0.287260295,0.580267626,2.33E+00,2.70E-01,1.33E-01,2.04E+02,2.00E+00
2.07E+02,-1.50E+01,-1.20E+01,3.00E+01,5.21E+06,5.84E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.45E+05,1.43E+05,1.15E+03,5.22E+02,4.95E+04,8.66E+03,3.03E+04,1.35E+04,3.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E+02,1.69E+03,6.44E+02,2.63E+00,1.23E+02,9.40E-05,0.131308751,0.272480462,0.596210787,2.33E+00,2.36E-01,1.23E-01,2.07E+02,2.00E+00
2.08E+02,-1.20E+01,-1.20E+01,3.00E+01,5.21E+06,5.82E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.45E+05,1.42E+05,1.06E+03,5.05E+02,4.97E+04,8.80E+03,2.94E+04,1.32E+04,3.48E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+02,6.63E+03,8.16E+02,8.12E+00,1.24E+02,9.64E-05,0.129965162,0.258217727,0.611817111,2.32E+00,3.24E-01,8.82E-02,1.57E+02,2.00E+00
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,5.20E+06,5.86E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.45E+05,1.42E+05,1.11E+03,5.29E+02,5.00E+04,8.96E+03,2.97E+04,1.27E+04,3.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,6.71E+03,8.31E+02,8.07E+00,1.25E+02,9.68E-05,0.128453884,0.244471856,0.62707426,2.32E+00,3.04E-01,8.34E-02,1.70E+02,2.00E+00
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,5.20E+06,5.96E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.48E+05,1.45E+05,1.12E+03,5.49E+02,5.08E+04,9.25E+03,3.01E+04,1.24E+04,3.23E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,7.51E+03,8.71E+02,8.62E+00,1.26E+02,9.68E-05,0.126786431,0.231242828,0.641970741,2.32E+00,2.80E-01,8.15E-02,1.90E+02,2.00E+00
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,5.19E+06,6.00E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.48E+05,1.45E+05,1.09E+03,5.61E+02,5.12E+04,9.45E+03,3.06E+04,1.17E+04,3.11E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,7.29E+03,8.70E+02,8.37E+00,1.27E+02,9.73E-05,0.124973521,0.218527672,0.656498807,2.31E+00,2.44E-01,8.21E-02,2.27E+02,2.00E+00
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,5.18E+06,6.01E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.48E+05,1.45E+05,1.04E+03,6.04E+02,5.10E+04,9.34E+03,3.12E+04,1.12E+04,2.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,6.83E+03,8.55E+02,7.99E+00,1.28E+02,9.85E-05,0.123026063,0.206323131,0.670650805,2.31E+00,2.02E-01,8.43E-02,2.67E+02,2.00E+00
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,5.20E+06,6.01E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.47E+05,1.44E+05,1.06E+03,5.72E+02,5.08E+04,9.62E+03,3.14E+04,1.06E+04,2.79E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,5.71E+03,8.13E+02,7.03E+00,1.29E+02,9.97E-05,0.120954272,0.194622466,0.684423262,2.31E+00,1.66E-01,8.77E-02,2.98E+02,2.00E+00
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,5.22E+06,6.04E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.47E+05,1.45E+05,9.96E+02,6.10E+02,5.01E+04,9.68E+03,3.18E+04,1.03E+04,2.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,3.87E+03,7.55E+02,5.13E+00,1.30E+02,1.01E-04,0.118767551,0.183419431,0.697813017,2.31E+00,1.38E-01,8.65E-02,3.21E+02,2.00E+00
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,5.22E+06,6.02E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.45E+05,1.42E+05,8.81E+02,6.34E+02,4.93E+04,9.46E+03,3.21E+04,9.52E+03,2.54E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,2.99E+03,7.27E+02,4.12E+00,1.31E+02,1.01E-04,0.116473776,0.172703182,0.710823042,2.31E+00,1.22E-01,8.29E-02,3.38E+02,2.00E+00
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,5.21E+06,6.01E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.43E+05,1.40E+05,8.30E+02,5.93E+02,4.82E+04,9.26E+03,3.24E+04,8.95E+03,2.43E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,1.63E+03,6.55E+02,2.48E+00,1.32E+02,9.99E-05,0.11408133,0.162462886,0.723455783,2.31E+00,1.11E-01,7.95E-02,3.46E+02,2.00E+00
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,5.20E+06,5.99E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.43E+05,1.40E+05,9.08E+02,6.43E+02,4.76E+04,9.20E+03,3.28E+04,8.46E+03,2.33E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,1.69E+03,6.57E+02,2.58E+00,1.33E+02,1.01E-04,0.111596603,0.152686111,0.735717286,2.31E+00,1.09E-01,7.80E-02,3.59E+02,2.00E+00
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,5.20E+06,5.97E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.39E+05,1.37E+05,8.64E+02,6.15E+02,4.62E+04,9.33E+03,3.24E+04,8.04E+03,2.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,1.72E+03,6.57E+02,2.62E+00,1.34E+02,1.00E-04,0.109025871,0.143358945,0.747615184,2.30E+00,1.08E-01,7.68E-02,3.69E+02,2.00E+00
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,5.19E+06,5.97E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.37E+05,1.35E+05,8.77E+02,6.72E+02,4.56E+04,9.27E+03,3.21E+04,7.63E+03,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,1.72E+03,6.60E+02,2.61E+00,1.35E+02,9.94E-05,0.106375118,0.134467179,0.759157703,2.30E+00,1.10E-01,7.61E-02,3.78E+02,2.00E+00
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,5.19E+06,5.96E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.37E+05,1.34E+05,8.00E+02,6.84E+02,4.46E+04,9.11E+03,3.26E+04,7.05E+03,1.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,1.70E+03,6.62E+02,2.57E+00,1.36E+02,9.81E-05,0.103648277,0.125994457,0.770357266,2.30E+00,1.14E-01,7.59E-02,3.88E+02,2.00E+00
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,5.18E+06,5.95E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.36E+05,1.33E+05,8.28E+02,6.83E+02,4.40E+04,9.07E+03,3.27E+04,6.65E+03,1.79E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,1.68E+03,6.64E+02,2.54E+00,1.37E+02,9.74E-05,0.100849072,0.11792569,0.781225238,2.30E+00,1.18E-01,7.57E-02,4.02E+02,2.00E+00
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,5.23E+06,6.03E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.36E+05,1.34E+05,8.07E+02,6.41E+02,4.38E+04,9.28E+03,3.37E+04,6.26E+03,1.66E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,1.72E+03,6.83E+02,2.51E+00,1.38E+02,9.82E-05,0.097981654,0.110243397,0.791774949,2.30E+00,1.22E-01,7.53E-02,4.03E+02,2.00E+00
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,5.22E+06,6.04E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.34E+05,1.31E+05,7.18E+02,6.82E+02,4.27E+04,9.15E+03,3.33E+04,5.85E+03,1.57E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,5.81E+03,8.31E+02,6.99E+00,1.39E+02,1.26E-04,0.095048689,0.102932059,0.802019252,2.30E+00,1.81E-01,7.47E-02,2.53E+02,2.00E+00
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,5.21E+06,6.00E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.50E+05,1.47E+05,1.27E+03,4.89E+02,5.21E+04,8.50E+03,3.01E+04,1.54E+04,4.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,8.70E+02,6.09E+02,1.43E+00,1.40E+02,7.98E-05,0.151104752,0.36109525,0.487799998,2.44E+00,4.35E-01,4.35E-01,1.79E+02,1.00E+00
2.27E+02,-3.00E+01,-9.00E+00,3.00E+01,5.21E+06,5.99E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.54E+01,1.50E+05,1.47E+05,1.29E+03,4.90E+02,5.23E+04,8.69E+03,3.04E+04,1.49E+04,4.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+02,8.70E+02,6.11E+02,1.42E+00,1.41E+02,7.88E-05,0.151013803,0.344158985,0.504827211,2.44E+00,4.42E-01,4.42E-01,1.94E+02,1.00E+00
