# register#,plate_y,plate_x,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,,,,,,,,,,scan#,Imax,Iave,ratio,scan#,texture,Co,Ti,Zr,# peak_position, peak_width_max, peak_width_min, peak_intensity, num_of_peaks
2.87E+02,0.00E+00,-3.00E+00,3.00E+01,5.18E+06,5.56E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.61E+05,1.58E+05,1.96E+03,4.53E+02,5.40E+04,8.52E+03,2.15E+04,2.91E+04,7.47E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.97E+02,8.15E+02,5.70E+02,1.43E+00,1.97E+02,5.98E-05,0.1513115,0.576411784,0.272276716,2.59E+00,3.70E-01,3.70E-01,1.77E+02,1.00E+00
2.88E+02,3.00E+00,-3.00E+00,3.00E+01,5.22E+06,5.66E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.62E+05,1.59E+05,1.93E+03,4.56E+02,5.47E+04,8.63E+03,2.19E+04,2.81E+04,7.51E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E+02,8.29E+02,5.81E+02,1.43E+00,1.98E+02,5.98E-05,0.153488182,0.560508899,0.286002919,2.58E+00,3.79E-01,3.79E-01,1.81E+02,1.00E+00
2.89E+02,6.00E+00,-3.00E+00,3.00E+01,5.21E+06,5.65E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.60E+05,1.57E+05,1.89E+03,4.58E+02,5.43E+04,8.54E+03,2.19E+04,2.67E+04,7.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.99E+02,8.29E+02,5.79E+02,1.43E+00,1.99E+02,5.98E-05,0.155459943,0.544454062,0.300085995,2.58E+00,3.86E-01,3.86E-01,1.82E+02,1.00E+00
2.90E+02,9.00E+00,-3.00E+00,3.00E+01,5.21E+06,5.64E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.56E+05,1.53E+05,1.82E+03,4.69E+02,5.37E+04,8.49E+03,2.18E+04,2.55E+04,6.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+02,8.26E+02,5.78E+02,1.43E+00,2.00E+02,6.05E-05,0.157214093,0.528267977,0.31451793,2.57E+00,3.89E-01,3.89E-01,1.84E+02,1.00E+00
2.91E+02,1.20E+01,-3.00E+00,3.00E+01,5.20E+06,5.61E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.54E+05,1.51E+05,1.72E+03,4.19E+02,5.29E+04,8.26E+03,2.16E+04,2.40E+04,6.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.01E+02,8.19E+02,5.75E+02,1.42E+00,2.01E+02,6.07E-05,0.158736844,0.511972217,0.329290939,2.56E+00,3.91E-01,3.91E-01,1.85E+02,1.00E+00
2.92E+02,1.50E+01,-3.00E+00,3.00E+01,5.19E+06,5.59E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.50E+05,1.48E+05,1.68E+03,4.34E+02,5.19E+04,8.29E+03,2.18E+04,2.32E+04,6.05E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.02E+02,8.18E+02,5.74E+02,1.42E+00,2.02E+02,6.03E-05,0.16001752,0.495582141,0.34440034,2.55E+00,3.93E-01,3.93E-01,1.86E+02,1.00E+00
2.93E+02,1.80E+01,-3.00E+00,3.00E+01,5.19E+06,5.60E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.49E+05,1.46E+05,1.57E+03,4.79E+02,5.19E+04,8.25E+03,2.17E+04,2.18E+04,5.81E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E+02,8.20E+02,5.75E+02,1.43E+00,2.03E+02,6.05E-05,0.161042985,0.479119023,0.359837992,2.55E+00,3.93E-01,3.93E-01,1.89E+02,1.00E+00
2.94E+02,2.10E+01,-3.00E+00,3.00E+01,5.18E+06,5.57E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.44E+05,1.42E+05,1.44E+03,4.44E+02,5.07E+04,8.11E+03,2.20E+04,2.04E+04,5.31E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E+02,8.17E+02,5.73E+02,1.43E+00,2.04E+02,6.04E-05,0.161800081,0.462600257,0.375599662,2.54E+00,3.94E-01,3.94E-01,1.88E+02,1.00E+00
2.95E+02,2.40E+01,-3.00E+00,3.00E+01,5.17E+06,5.57E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.41E+05,1.38E+05,1.47E+03,4.65E+02,4.98E+04,8.08E+03,2.16E+04,1.95E+04,4.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.05E+02,8.14E+02,5.72E+02,1.42E+00,2.05E+02,6.04E-05,0.162277559,0.446040739,0.391681702,2.53E+00,3.98E-01,3.98E-01,1.90E+02,1.00E+00
2.96E+02,2.70E+01,-3.00E+00,3.00E+01,5.22E+06,5.66E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.40E+05,1.38E+05,1.42E+03,4.86E+02,4.94E+04,8.04E+03,2.24E+04,1.90E+04,4.98E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.06E+02,8.29E+02,5.82E+02,1.42E+00,2.06E+02,6.03E-05,0.162463673,0.429457116,0.408079211,2.52E+00,3.98E-01,3.98E-01,1.96E+02,1.00E+00
2.97E+02,3.00E+01,-3.00E+00,3.00E+01,5.21E+06,5.62E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.39E+05,1.37E+05,1.28E+03,4.79E+02,4.86E+04,8.00E+03,2.24E+04,1.77E+04,4.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E+02,8.23E+02,5.79E+02,1.42E+00,2.07E+02,6.00E-05,0.162346628,0.412864109,0.424789263,2.52E+00,3.96E-01,3.96E-01,1.96E+02,1.00E+00
2.98E+02,3.30E+01,-3.00E+00,3.00E+01,5.21E+06,5.61E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.33E+05,1.31E+05,1.26E+03,4.45E+02,4.68E+04,7.87E+03,2.24E+04,1.62E+04,4.44E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.08E+02,8.23E+02,5.78E+02,1.43E+00,2.08E+02,6.00E-05,0.161916345,0.396274886,0.441808769,2.50E+00,4.01E-01,4.01E-01,1.91E+02,1.00E+00
3.00E+02,-3.60E+01,0.00E+00,3.00E+01,5.20E+06,5.61E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.30E+04,3.26E+04,9.80E+01,9.30E+01,1.58E+02,1.02E+02,2.12E+04,6.10E+01,2.80E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E+02,8.22E+02,5.08E+02,1.62E+00,2.09E+02,2.74E-05,0.128336803,0.735198447,0.136464749,nan,nan,nan,nan,0.00E+00
3.01E+02,-3.30E+01,0.00E+00,3.00E+01,5.19E+06,5.58E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.72E+05,1.69E+05,2.39E+03,4.37E+02,5.18E+04,7.76E+03,2.10E+04,3.83E+04,1.00E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.10E+02,8.33E+02,5.69E+02,1.46E+00,2.10E+02,3.49E-05,0.132378372,0.722262988,0.14535864,2.68E+00,2.18E-01,2.18E-01,1.87E+02,1.00E+00
3.02E+02,-3.00E+01,0.00E+00,3.00E+01,5.19E+06,5.72E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.77E+05,1.73E+05,2.55E+03,4.51E+02,5.40E+04,7.92E+03,2.20E+04,3.81E+04,9.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E+02,8.50E+02,5.82E+02,1.46E+00,2.11E+02,3.68E-05,0.136349217,0.709022897,0.154627886,2.67E+00,2.26E-01,2.26E-01,1.91E+02,1.00E+00
3.03E+02,-2.70E+01,0.00E+00,3.00E+01,5.18E+06,5.82E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.81E+05,1.77E+05,2.42E+03,5.09E+02,5.63E+04,8.63E+03,2.22E+04,3.84E+04,9.83E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E+02,8.63E+02,5.92E+02,1.46E+00,2.12E+02,3.89E-05,0.140235641,0.695487493,0.164276866,2.67E+00,2.37E-01,2.37E-01,1.91E+02,1.00E+00
3.04E+02,-2.40E+01,0.00E+00,3.00E+01,5.18E+06,5.82E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.81E+05,1.77E+05,2.43E+03,4.39E+02,5.75E+04,8.63E+03,2.21E+04,3.75E+04,9.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.13E+02,8.61E+02,5.92E+02,1.45E+00,2.13E+02,4.15E-05,0.144025099,0.681664554,0.174310347,2.66E+00,2.56E-01,2.56E-01,1.88E+02,1.00E+00
3.05E+02,-2.10E+01,0.00E+00,3.00E+01,5.22E+06,5.85E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.83E+05,1.79E+05,2.40E+03,4.75E+02,5.90E+04,8.90E+03,2.23E+04,3.68E+04,9.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E+02,8.66E+02,5.96E+02,1.45E+00,2.14E+02,4.33E-05,0.147704221,0.667567374,0.184728406,2.65E+00,2.73E-01,2.73E-01,1.85E+02,1.00E+00
3.06E+02,-1.80E+01,0.00E+00,3.00E+01,5.22E+06,5.82E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.81E+05,1.77E+05,2.27E+03,4.72E+02,5.89E+04,8.87E+03,2.22E+04,3.53E+04,9.25E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E+02,8.61E+02,5.93E+02,1.45E+00,2.15E+02,4.61E-05,0.15125913,0.653207367,0.195533503,2.65E+00,2.98E-01,2.98E-01,1.80E+02,1.00E+00
3.07E+02,-1.50E+01,0.00E+00,3.00E+01,5.21E+06,5.80E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.79E+05,1.76E+05,2.27E+03,4.41E+02,5.99E+04,9.13E+03,2.22E+04,3.41E+04,8.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.16E+02,8.55E+02,5.91E+02,1.45E+00,2.16E+02,4.78E-05,0.154676982,0.638599708,0.206723309,2.63E+00,3.30E-01,3.30E-01,1.71E+02,1.00E+00
3.08E+02,-1.20E+01,0.00E+00,3.00E+01,5.20E+06,5.78E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.78E+05,1.74E+05,2.23E+03,4.78E+02,6.00E+04,8.92E+03,2.23E+04,3.29E+04,8.67E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.17E+02,8.52E+02,5.90E+02,1.44E+00,2.17E+02,4.93E-05,0.157944497,0.623756751,0.218298751,2.63E+00,3.55E-01,3.55E-01,1.65E+02,1.00E+00
3.09E+02,-9.00E+00,0.00E+00,3.00E+01,5.20E+06,5.75E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.75E+05,1.72E+05,2.20E+03,4.55E+02,5.98E+04,9.20E+03,2.19E+04,3.18E+04,8.11E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+02,8.47E+02,5.87E+02,1.44E+00,2.18E+02,5.11E-05,0.161047347,0.60869746,0.230255193,2.62E+00,3.75E-01,3.75E-01,1.63E+02,1.00E+00
3.10E+02,-6.00E+00,0.00E+00,3.00E+01,5.19E+06,5.77E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.76E+05,1.72E+05,2.14E+03,4.65E+02,6.05E+04,9.29E+03,2.23E+04,3.10E+04,7.81E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+02,8.50E+02,5.91E+02,1.44E+00,2.19E+02,5.14E-05,0.16397257,0.593436856,0.242590574,2.61E+00,3.87E-01,3.87E-01,1.62E+02,1.00E+00
3.11E+02,-3.00E+00,0.00E+00,3.00E+01,5.18E+06,5.70E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.72E+05,1.68E+05,2.03E+03,4.68E+02,6.00E+04,9.10E+03,2.21E+04,2.90E+04,7.49E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+02,8.40E+02,5.84E+02,1.44E+00,2.20E+02,5.23E-05,0.166705851,0.577995918,0.255298231,2.60E+00,3.97E-01,3.97E-01,1.61E+02,1.00E+00
3.12E+02,0.00E+00,0.00E+00,3.00E+01,5.18E+06,5.67E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.69E+05,1.66E+05,1.97E+03,4.78E+02,5.99E+04,9.22E+03,2.15E+04,2.79E+04,7.34E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+02,8.33E+02,5.81E+02,1.43E+00,2.21E+02,5.33E-05,0.169233831,0.562390469,0.2683757,2.59E+00,4.01E-01,4.01E-01,1.61E+02,1.00E+00
3.13E+02,3.00E+00,0.00E+00,3.00E+01,5.20E+06,5.71E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.69E+05,1.66E+05,1.91E+03,4.68E+02,6.03E+04,9.35E+03,2.20E+04,2.69E+04,6.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+02,8.40E+02,5.86E+02,1.43E+00,2.22E+02,5.30E-05,0.171543149,0.546640635,0.281816217,2.58E+00,4.06E-01,4.06E-01,1.63E+02,1.00E+00
3.14E+02,6.00E+00,0.00E+00,3.00E+01,5.22E+06,5.75E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.67E+05,1.64E+05,1.85E+03,4.94E+02,6.00E+04,9.38E+03,2.24E+04,2.56E+04,6.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+02,8.48E+02,5.91E+02,1.43E+00,2.23E+02,5.30E-05,0.173620229,0.530766405,0.295613367,2.58E+00,4.07E-01,4.07E-01,1.66E+02,1.00E+00
