# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted, Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta,Citrine_ID
4.44E+02,2.10E+01,1.50E+01,3.00E+01,4.15E+06,3.94E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.18E+06,1.05E+06,3.15E+04,7.42E+05,1.07E+05,3.02E+03,5.86E+03,2.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.43E+02,9.79E+02,7.15E+02,1.37E+00,3.43E+02,1.12E-05,6.50E+01,1.29E+01,2.21E+01,6.69E-01,1.30E-01,2.01E-01,3.05E+00,5.23E-01,2.54E+02,8.50E+02,4.25E+02,1.95E+02,1.86E+04,9.28E+03,3.76E+03,1239
4.45E+02,2.40E+01,1.50E+01,3.00E+01,4.15E+06,3.92E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.16E+06,1.04E+06,3.07E+04,7.33E+05,1.06E+05,3.02E+03,5.70E+03,2.10E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E+02,9.72E+02,7.12E+02,1.37E+00,3.44E+02,1.12E-05,6.46E+01,1.24E+01,2.30E+01,6.67E-01,1.24E-01,2.08E-01,3.05E+00,5.25E-01,2.45E+02,8.41E+02,4.20E+02,1.97E+02,1.83E+04,9.16E+03,3.70E+03,1240
4.46E+02,2.70E+01,1.50E+01,3.00E+01,4.14E+06,3.91E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.16E+06,1.03E+06,2.94E+04,7.24E+05,1.04E+05,3.04E+03,5.39E+03,2.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.45E+02,9.66E+02,7.09E+02,1.36E+00,3.45E+02,1.11E-05,6.42E+01,1.19E+01,2.39E+01,6.65E-01,1.19E-01,2.15E-01,3.04E+00,5.32E-01,2.37E+02,7.80E+02,3.90E+02,1.58E+02,1.81E+04,9.06E+03,3.65E+03,1241
4.47E+02,3.00E+01,1.50E+01,3.00E+01,4.13E+06,3.96E+06,0.00E+00,1.40E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.15E+06,1.03E+06,2.85E+04,7.22E+05,1.05E+05,3.15E+03,5.28E+03,1.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.46E+02,9.69E+02,7.15E+02,1.36E+00,3.46E+02,1.13E-05,6.37E+01,1.15E+01,2.48E+01,6.63E-01,1.15E-01,2.22E-01,3.04E+00,5.47E-01,2.42E+02,7.57E+02,3.79E+02,1.52E+02,1.80E+04,9.00E+03,3.66E+03,1242
4.52E+02,-3.00E+01,1.80E+01,3.00E+01,4.13E+06,3.58E+06,0.00E+00,1.41E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.01E+06,9.16E+05,4.80E+04,6.22E+05,8.90E+04,1.90E+03,7.97E+03,1.78E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.47E+02,8.53E+02,6.21E+02,1.37E+00,3.47E+02,1.20E-05,6.69E+01,2.23E+01,1.08E+01,6.51E-01,2.43E-01,1.06E-01,3.12E+00,4.90E-01,2.30E+02,1.33E+03,6.66E+02,3.13E+02,1.55E+04,7.76E+03,3.15E+03,1243
4.53E+02,-2.70E+01,1.80E+01,3.00E+01,4.18E+06,3.62E+06,0.00E+00,1.41E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.05E+06,9.48E+05,4.74E+04,6.50E+05,9.31E+04,1.92E+03,7.99E+03,1.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.48E+02,8.78E+02,6.36E+02,1.38E+00,3.48E+02,1.21E-05,6.74E+01,2.15E+01,1.12E+01,6.57E-01,2.33E-01,1.10E-01,3.11E+00,4.89E-01,2.49E+02,1.32E+03,6.59E+02,3.14E+02,1.62E+04,8.12E+03,3.27E+03,1244
4.54E+02,-2.40E+01,1.80E+01,3.00E+01,4.17E+06,3.67E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.09E+06,9.80E+05,4.75E+04,6.78E+05,9.78E+04,1.95E+03,7.85E+03,1.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.49E+02,9.04E+02,6.52E+02,1.39E+00,3.49E+02,1.19E-05,6.78E+01,2.06E+01,1.16E+01,6.64E-01,2.23E-01,1.13E-01,3.11E+00,4.97E-01,2.66E+02,1.32E+03,6.61E+02,3.01E+02,1.69E+04,8.45E+03,3.42E+03,1245
4.55E+02,-2.10E+01,1.80E+01,3.00E+01,4.16E+06,3.68E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.13E+06,1.01E+06,4.59E+04,6.99E+05,1.00E+05,2.04E+03,7.83E+03,1.95E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E+02,9.22E+02,6.61E+02,1.39E+00,3.50E+02,1.15E-05,6.81E+01,1.99E+01,1.20E+01,6.69E-01,2.14E-01,1.17E-01,3.11E+00,4.94E-01,2.74E+02,1.26E+03,6.31E+02,3.00E+02,1.75E+04,8.73E+03,3.51E+03,1246
4.56E+02,-1.80E+01,1.80E+01,3.00E+01,4.14E+06,3.73E+06,0.00E+00,1.43E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.15E+06,1.03E+06,4.60E+04,7.20E+05,1.04E+05,2.09E+03,7.75E+03,2.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.51E+02,9.43E+02,6.74E+02,1.40E+00,3.51E+02,1.13E-05,6.84E+01,1.91E+01,1.24E+01,6.75E-01,2.05E-01,1.20E-01,3.11E+00,4.86E-01,2.74E+02,1.27E+03,6.36E+02,2.90E+02,1.79E+04,8.96E+03,3.66E+03,1247
4.57E+02,-1.50E+01,1.80E+01,3.00E+01,4.13E+06,3.74E+06,0.00E+00,1.41E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.16E+06,1.03E+06,4.43E+04,7.32E+05,1.05E+05,2.08E+03,7.61E+03,2.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.52E+02,9.51E+02,6.79E+02,1.40E+00,3.52E+02,1.14E-05,6.87E+01,1.84E+01,1.29E+01,6.80E-01,1.96E-01,1.24E-01,3.11E+00,4.93E-01,2.83E+02,1.22E+03,6.10E+02,2.92E+02,1.83E+04,9.14E+03,3.69E+03,1248
4.58E+02,-1.20E+01,1.80E+01,3.00E+01,4.13E+06,3.77E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.17E+06,1.04E+06,4.32E+04,7.45E+05,1.07E+05,2.12E+03,7.42E+03,2.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E+02,9.64E+02,6.87E+02,1.40E+00,3.53E+02,1.12E-05,6.89E+01,1.77E+01,1.34E+01,6.84E-01,1.88E-01,1.28E-01,3.10E+00,4.95E-01,2.84E+02,1.18E+03,5.91E+02,2.77E+02,1.86E+04,9.29E+03,3.77E+03,1249
4.59E+02,-9.00E+00,1.80E+01,3.00E+01,4.12E+06,3.77E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.18E+06,1.05E+06,4.15E+04,7.52E+05,1.09E+05,2.30E+03,7.18E+03,2.17E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.54E+02,9.69E+02,6.90E+02,1.40E+00,3.54E+02,1.10E-05,6.91E+01,1.71E+01,1.39E+01,6.88E-01,1.80E-01,1.32E-01,3.10E+00,5.06E-01,2.89E+02,1.14E+03,5.68E+02,2.62E+02,1.88E+04,9.40E+03,3.81E+03,1250
4.60E+02,-6.00E+00,1.80E+01,3.00E+01,4.11E+06,3.89E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.54E+01,1.22E+06,1.08E+06,4.16E+04,7.81E+05,1.12E+05,2.38E+03,7.20E+03,2.21E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.55E+02,1.00E+03,7.16E+02,1.40E+00,3.55E+02,1.10E-05,6.92E+01,1.64E+01,1.44E+01,6.91E-01,1.73E-01,1.36E-01,3.10E+00,5.16E-01,3.07E+02,1.14E+03,5.68E+02,2.63E+02,1.95E+04,9.75E+03,3.96E+03,1251
4.61E+02,-3.00E+00,1.80E+01,3.00E+01,4.15E+06,3.93E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.26E+06,1.11E+06,4.09E+04,7.98E+05,1.15E+05,2.43E+03,7.10E+03,2.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E+02,1.02E+03,7.26E+02,1.41E+00,3.56E+02,1.09E-05,6.93E+01,1.58E+01,1.49E+01,6.94E-01,1.65E-01,1.41E-01,3.10E+00,5.23E-01,3.11E+02,1.10E+03,5.52E+02,2.56E+02,1.99E+04,9.95E+03,4.02E+03,1252
4.62E+02,0.00E+00,1.80E+01,3.00E+01,4.15E+06,3.72E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.19E+06,1.06E+06,3.76E+04,7.65E+05,1.10E+05,2.32E+03,6.73E+03,2.07E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E+02,9.70E+02,6.90E+02,1.41E+00,3.57E+02,1.08E-05,6.93E+01,1.52E+01,1.55E+01,6.96E-01,1.59E-01,1.45E-01,3.09E+00,4.81E-01,2.71E+02,1.03E+03,5.14E+02,2.43E+02,1.91E+04,9.56E+03,3.85E+03,1253
4.63E+02,3.00E+00,1.80E+01,3.00E+01,4.15E+06,3.67E+06,0.00E+00,1.43E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.18E+06,1.05E+06,3.53E+04,7.56E+05,1.09E+05,2.40E+03,6.38E+03,2.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+02,9.56E+02,6.80E+02,1.41E+00,3.58E+02,1.07E-05,6.92E+01,1.47E+01,1.61E+01,6.98E-01,1.52E-01,1.50E-01,3.09E+00,4.71E-01,2.56E+02,9.64E+02,4.82E+02,2.25E+02,1.89E+04,9.47E+03,3.84E+03,1254
4.64E+02,6.00E+00,1.80E+01,3.00E+01,4.15E+06,3.63E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.16E+06,1.03E+06,3.39E+04,7.52E+05,1.08E+05,2.40E+03,6.00E+03,2.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E+02,9.47E+02,6.73E+02,1.41E+00,3.59E+02,1.06E-05,6.92E+01,1.42E+01,1.67E+01,6.99E-01,1.46E-01,1.55E-01,3.09E+00,4.95E-01,2.69E+02,9.16E+02,4.58E+02,2.05E+02,1.88E+04,9.39E+03,3.80E+03,1255
4.65E+02,9.00E+00,1.80E+01,3.00E+01,4.14E+06,3.60E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.16E+06,1.03E+06,3.28E+04,7.48E+05,1.08E+05,2.46E+03,6.04E+03,1.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E+02,9.41E+02,6.69E+02,1.40E+00,3.60E+02,1.08E-05,6.90E+01,1.36E+01,1.73E+01,7.00E-01,1.40E-01,1.60E-01,3.08E+00,4.92E-01,2.61E+02,8.86E+02,4.43E+02,2.10E+02,1.87E+04,9.33E+03,3.77E+03,1256
4.66E+02,1.20E+01,1.80E+01,3.00E+01,4.13E+06,3.58E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.15E+06,1.02E+06,3.14E+04,7.42E+05,1.07E+05,2.46E+03,5.73E+03,2.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.61E+02,9.31E+02,6.64E+02,1.40E+00,3.61E+02,1.06E-05,6.89E+01,1.32E+01,1.80E+01,7.00E-01,1.34E-01,1.65E-01,3.08E+00,5.04E-01,2.64E+02,8.51E+02,4.25E+02,1.93E+02,1.85E+04,9.26E+03,3.78E+03,1257
4.67E+02,1.50E+01,1.80E+01,3.00E+01,4.12E+06,3.58E+06,0.00E+00,1.40E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.14E+06,1.02E+06,3.03E+04,7.37E+05,1.07E+05,2.49E+03,5.62E+03,2.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E+02,9.30E+02,6.65E+02,1.40E+00,3.62E+02,1.06E-05,6.87E+01,1.27E+01,1.87E+01,7.00E-01,1.29E-01,1.71E-01,3.08E+00,5.11E-01,2.64E+02,8.07E+02,4.03E+02,1.66E+02,1.84E+04,9.19E+03,3.74E+03,1258
4.68E+02,1.80E+01,1.80E+01,3.00E+01,4.11E+06,3.58E+06,0.00E+00,1.43E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.14E+06,1.02E+06,2.91E+04,7.36E+05,1.06E+05,2.50E+03,5.25E+03,2.15E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.63E+02,9.30E+02,6.66E+02,1.40E+00,3.63E+02,1.06E-05,6.84E+01,1.22E+01,1.94E+01,7.00E-01,1.24E-01,1.77E-01,3.08E+00,5.15E-01,2.62E+02,7.76E+02,3.88E+02,1.52E+02,1.84E+04,9.18E+03,3.71E+03,1259
4.69E+02,2.10E+01,1.80E+01,3.00E+01,4.14E+06,3.75E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.18E+06,1.05E+06,2.92E+04,7.62E+05,1.09E+05,2.72E+03,5.38E+03,2.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E+02,9.68E+02,6.95E+02,1.39E+00,3.64E+02,1.08E-05,6.81E+01,1.18E+01,2.01E+01,6.99E-01,1.19E-01,1.82E-01,3.08E+00,5.36E-01,2.79E+02,7.73E+02,3.87E+02,1.55E+02,1.90E+04,9.51E+03,3.83E+03,1260
4.70E+02,2.40E+01,1.80E+01,3.00E+01,4.15E+06,3.76E+06,0.00E+00,1.42E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.17E+06,1.04E+06,2.85E+04,7.57E+05,1.09E+05,2.72E+03,5.42E+03,2.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E+02,9.64E+02,6.94E+02,1.39E+00,3.65E+02,1.10E-05,6.77E+01,1.14E+01,2.09E+01,6.97E-01,1.14E-01,1.88E-01,3.07E+00,5.41E-01,2.78E+02,7.60E+02,3.80E+02,1.58E+02,1.89E+04,9.44E+03,3.82E+03,1261
4.71E+02,2.70E+01,1.80E+01,3.00E+01,4.14E+06,3.55E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.10E+06,9.83E+05,2.56E+04,7.10E+05,1.03E+05,2.74E+03,5.00E+03,1.93E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E+02,9.03E+02,6.53E+02,1.38E+00,3.66E+02,1.06E-05,6.73E+01,1.10E+01,2.17E+01,6.96E-01,1.10E-01,1.95E-01,3.07E+00,5.53E-01,2.57E+02,6.81E+02,3.41E+02,1.46E+02,1.77E+04,8.85E+03,3.60E+03,1262
4.72E+02,3.00E+01,1.80E+01,3.00E+01,4.14E+06,3.51E+06,0.00E+00,1.44E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.07E+06,9.61E+05,2.45E+04,6.90E+05,9.95E+04,2.65E+03,4.73E+03,1.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.67E+02,8.79E+02,6.39E+02,1.37E+00,3.67E+02,1.06E-05,6.68E+01,1.06E+01,2.26E+01,6.93E-01,1.05E-01,2.01E-01,3.06E+00,5.50E-01,2.44E+02,6.47E+02,3.24E+02,1.35E+02,1.72E+04,8.60E+03,3.47E+03,1263
4.78E+02,-2.70E+01,2.10E+01,3.00E+01,4.13E+06,3.20E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,9.68E+05,8.78E+05,3.91E+04,6.13E+05,8.86E+04,1.58E+03,6.81E+03,1.75E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.68E+02,7.98E+02,5.71E+02,1.40E+00,3.68E+02,1.18E-05,7.03E+01,1.94E+01,1.02E+01,6.88E-01,2.12E-01,1.01E-01,3.12E+00,4.63E-01,2.31E+02,1.09E+03,5.44E+02,2.62E+02,1.53E+04,7.64E+03,3.13E+03,1264
4.79E+02,-2.40E+01,2.10E+01,3.00E+01,4.12E+06,3.27E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.01E+06,9.14E+05,3.91E+04,6.42E+05,9.21E+04,1.61E+03,6.63E+03,1.71E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.69E+02,8.26E+02,5.89E+02,1.40E+00,3.69E+02,1.13E-05,7.07E+01,1.87E+01,1.06E+01,6.94E-01,2.03E-01,1.04E-01,3.12E+00,4.57E-01,2.39E+02,1.07E+03,5.37E+02,2.50E+02,1.61E+04,8.03E+03,3.24E+03,1265
4.80E+02,-2.10E+01,2.10E+01,3.00E+01,4.11E+06,3.31E+06,0.00E+00,1.42E+07,1.22E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.04E+06,9.36E+05,3.85E+04,6.68E+05,9.52E+04,1.75E+03,6.87E+03,1.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E+02,8.49E+02,6.01E+02,1.41E+00,3.70E+02,1.11E-05,7.10E+01,1.80E+01,1.10E+01,6.99E-01,1.94E-01,1.07E-01,3.12E+00,4.32E-01,2.30E+02,1.06E+03,5.31E+02,2.63E+02,1.67E+04,8.33E+03,3.36E+03,1266
