    #,   Plate Y,   Plate X,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,# peak_position, peak_width, peak_intensity,Fe,Nb,Ti,Fe_adjusted,Nb_adjusted,Ti_adjusted,# Ti_alpha,Ti_beta,Fe_alpha,Fe_beta
2.01E+02,-3.30E+01,-1.20E+01,3.00E+01,5.25E+06,6.14E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.55E+05,1.35E+05,4.51E+04,1.27E+04,6.70E+02,2.01E+02,1.79E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+02,7.71E+02,4.84E+02,1.59E+00,1.17E+02,7.49E-06,1.17E+02,4.00E+00,1.17E+02,-2.19E-07,2.71E+00,3.38E-01,2.18E+02,0.638570156,0.240632124,0.12079772,0.180637502,0.431710066,0.387652432,3.61E+02,4.73E+01,1.32E+03,1.79E+02
2.02E+02,-3.00E+01,-1.20E+01,3.00E+01,5.25E+06,6.12E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.57E+05,1.36E+05,4.73E+04,1.35E+04,6.39E+02,1.98E+02,1.83E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E+02,7.99E+02,4.86E+02,1.65E+00,1.18E+02,7.43E-06,1.18E+02,5.00E+00,1.18E+02,6.00E-04,2.72E+00,3.15E-01,2.47E+02,0.605623344,0.262586377,0.131790279,0.181445469,0.449629106,0.368925425,3.75E+02,4.92E+01,1.46E+03,1.99E+02
2.03E+02,-2.70E+01,-1.20E+01,3.00E+01,5.28E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.58E+05,1.37E+05,4.72E+04,1.33E+04,6.68E+02,1.80E+02,1.83E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+02,8.80E+02,4.94E+02,1.78E+00,1.19E+02,7.37E-06,1.19E+02,4.00E+00,1.19E+02,1.64E-03,2.72E+00,2.57E-01,3.07E+02,0.571764895,0.285158601,0.143076504,0.181884143,0.467481622,0.350634234,3.56E+02,4.66E+01,1.41E+03,1.91E+02
2.04E+02,-2.40E+01,-1.20E+01,3.00E+01,5.29E+06,6.21E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.58E+05,1.38E+05,4.81E+04,1.38E+04,6.53E+02,1.95E+02,1.88E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,1.02E+03,4.98E+02,2.04E+00,1.20E+02,7.39E-06,1.20E+02,4.00E+00,1.20E+02,3.00E-03,2.72E+00,1.69E-01,4.34E+02,0.537303409,0.308147775,0.154548817,0.181961167,0.485237268,0.332801564,3.63E+02,4.76E+01,1.49E+03,2.02E+02
2.05E+02,-2.10E+01,-1.20E+01,3.00E+01,5.28E+06,6.16E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.58E+05,1.37E+05,4.72E+04,1.36E+04,6.80E+02,1.90E+02,1.86E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+02,1.21E+03,4.97E+02,2.44E+00,1.21E+02,7.55E-06,1.21E+02,4.00E+00,1.21E+02,3.41E-03,2.72E+00,1.11E-01,6.47E+02,0.50257174,0.331338394,0.166089865,0.181688479,0.502860041,0.31545148,3.31E+02,4.34E+01,1.40E+03,1.90E+02
2.06E+02,-1.80E+01,-1.20E+01,3.00E+01,5.27E+06,6.15E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.56E+05,1.36E+05,4.74E+04,1.33E+04,7.13E+02,1.90E+02,1.84E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+02,1.46E+03,4.99E+02,2.92E+00,1.22E+02,7.97E-06,1.22E+02,3.00E+00,1.22E+02,2.92E-03,2.72E+00,8.34E-02,9.30E+02,0.467910758,0.354507845,0.177581397,0.181076844,0.520318635,0.298604522,3.22E+02,4.21E+01,1.39E+03,1.88E+02
2.07E+02,-1.50E+01,-1.20E+01,3.00E+01,5.27E+06,6.14E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.56E+05,1.36E+05,4.77E+04,1.33E+04,7.11E+02,2.28E+02,1.86E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E+02,1.68E+03,5.02E+02,3.35E+00,1.23E+02,8.53E-06,1.23E+02,3.00E+00,1.23E+02,2.22E-03,2.72E+00,7.44E-02,1.18E+03,0.433657367,0.377439155,0.188903479,0.180139637,0.537580552,0.282279811,3.11E+02,4.07E+01,1.40E+03,1.90E+02
2.08E+02,-1.20E+01,-1.20E+01,3.00E+01,5.26E+06,6.13E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.55E+05,1.36E+05,4.76E+04,1.34E+04,7.60E+02,2.38E+02,1.85E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+02,1.87E+03,5.05E+02,3.71E+00,1.24E+02,9.10E-06,1.24E+02,3.00E+00,1.24E+02,1.85E-03,2.71E+00,7.43E-02,1.37E+03,0.400130134,0.399924518,0.199945348,0.178891673,0.554615413,0.266492915,3.00E+02,3.94E+01,1.40E+03,1.91E+02
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,5.26E+06,6.12E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.55E+05,1.35E+05,4.76E+04,1.34E+04,7.77E+02,2.40E+02,1.88E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,2.04E+03,5.07E+02,4.02E+00,1.25E+02,9.62E-06,1.25E+02,3.00E+00,1.25E+02,1.82E-03,2.71E+00,7.46E-02,1.53E+03,0.367615699,0.421782904,0.210601397,0.177348064,0.571391684,0.251260253,2.85E+02,3.74E+01,1.41E+03,1.91E+02
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,5.25E+06,6.12E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.53E+05,1.34E+05,4.70E+04,1.32E+04,7.49E+02,2.35E+02,1.85E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,2.20E+03,5.10E+02,4.32E+00,1.26E+02,9.91E-06,1.26E+02,3.00E+00,1.26E+02,1.88E-03,2.71E+00,7.48E-02,1.69E+03,0.336366998,0.442852329,0.220780673,0.175524808,0.587881579,0.236593613,2.78E+02,3.64E+01,1.37E+03,1.87E+02
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,5.26E+06,6.13E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.48E+01,1.53E+05,1.34E+05,4.66E+04,1.31E+04,8.02E+02,2.50E+02,1.88E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,2.39E+03,5.16E+02,4.63E+00,1.27E+02,1.00E-05,1.27E+02,3.00E+00,1.27E+02,1.96E-03,2.71E+00,7.47E-02,1.87E+03,0.306589606,0.4630027,0.230407695,0.173439535,0.604059437,0.222501027,2.70E+02,3.53E+01,1.39E+03,1.88E+02
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,5.29E+06,6.17E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.52E+05,1.33E+05,4.66E+04,1.32E+04,8.07E+02,2.43E+02,1.89E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,2.58E+03,5.23E+02,4.94E+00,1.28E+02,9.97E-06,1.28E+02,3.00E+00,1.28E+02,2.03E-03,2.71E+00,7.43E-02,2.07E+03,0.278442025,0.482135639,0.239422336,0.171108255,0.61990266,0.208989085,2.59E+02,3.39E+01,1.35E+03,1.84E+02
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,5.28E+06,6.16E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.49E+05,1.30E+05,4.57E+04,1.29E+04,8.42E+02,2.73E+02,1.89E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,2.78E+03,5.26E+02,5.28E+00,1.29E+02,9.69E-06,1.29E+02,3.00E+00,1.29E+02,2.08E-03,2.70E+00,7.34E-02,2.25E+03,0.252032597,0.500187668,0.247779734,0.168550132,0.635388681,0.196061187,2.44E+02,3.19E+01,1.32E+03,1.79E+02
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,5.28E+06,6.15E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.47E+05,1.29E+05,4.55E+04,1.30E+04,8.83E+02,2.78E+02,1.91E+04,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,2.97E+03,5.29E+02,5.61E+00,1.30E+02,9.38E-06,1.30E+02,3.00E+00,1.30E+02,2.16E-03,2.70E+00,7.24E-02,2.45E+03,0.227427573,0.517120941,0.255451485,0.165782909,0.65049986,0.18371723,2.28E+02,2.99E+01,1.36E+03,1.85E+02
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,5.27E+06,6.16E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.45E+05,1.28E+05,4.48E+04,1.26E+04,9.08E+02,3.00E+02,1.92E+04,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,3.17E+03,5.33E+02,5.95E+00,1.31E+02,9.01E-06,1.31E+02,3.00E+00,1.31E+02,2.15E-03,2.70E+00,7.13E-02,2.65E+03,0.204650147,0.532927295,0.262422558,0.162824783,0.665221407,0.171953811,2.18E+02,2.86E+01,1.29E+03,1.76E+02
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,5.26E+06,6.13E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.42E+05,1.25E+05,4.34E+04,1.22E+04,8.80E+02,2.97E+02,1.92E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,3.36E+03,5.35E+02,6.29E+00,1.32E+02,8.76E-06,1.32E+02,3.00E+00,1.32E+02,2.13E-03,2.70E+00,7.00E-02,2.84E+03,0.183686055,0.547623587,0.268690358,0.159692784,0.67954131,0.160765906,2.10E+02,2.75E+01,1.29E+03,1.76E+02
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,5.26E+06,6.11E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.38E+05,1.22E+05,4.27E+04,1.21E+04,8.67E+02,2.68E+02,1.93E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,3.54E+03,5.37E+02,6.60E+00,1.33E+02,8.68E-06,1.33E+02,3.00E+00,1.33E+02,2.21E-03,2.70E+00,6.86E-02,3.04E+03,0.164492491,0.561243593,0.274263915,0.156405789,0.693449495,0.150144716,1.98E+02,2.59E+01,1.23E+03,1.67E+02
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,5.25E+06,6.10E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.35E+05,1.19E+05,4.15E+04,1.18E+04,9.07E+02,3.15E+02,1.93E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,3.71E+03,5.37E+02,6.91E+00,1.34E+02,8.87E-06,1.34E+02,3.00E+00,1.34E+02,2.26E-03,2.70E+00,6.74E-02,3.20E+03,0.147002356,0.573836894,0.27916075,0.152981284,0.706939506,0.14007921,1.83E+02,2.40E+01,1.21E+03,1.65E+02
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,5.25E+06,6.09E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.33E+05,1.18E+05,4.14E+04,1.16E+04,8.77E+02,3.00E+02,1.95E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,3.88E+03,5.40E+02,7.19E+00,1.35E+02,9.14E-06,1.35E+02,3.00E+00,1.35E+02,2.38E-03,2.69E+00,6.62E-02,3.38E+03,0.131131678,0.58546433,0.283403992,0.14943435,0.720009716,0.130555933,1.79E+02,2.34E+01,1.21E+03,1.65E+02
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,5.29E+06,6.16E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.31E+05,1.17E+05,4.03E+04,1.15E+04,9.77E+02,3.64E+02,2.00E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,4.09E+03,5.48E+02,7.45E+00,1.36E+02,9.46E-06,1.36E+02,3.00E+00,1.36E+02,2.39E-03,2.69E+00,6.50E-02,3.58E+03,0.116781782,0.596196177,0.287022041,0.145781771,0.732658777,0.121559452,1.65E+02,2.16E+01,1.20E+03,1.63E+02
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,5.28E+06,6.16E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.29E+05,1.15E+05,3.97E+04,1.13E+04,9.91E+02,3.38E+02,2.01E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,4.27E+03,5.52E+02,7.73E+00,1.37E+02,9.73E-06,1.37E+02,3.00E+00,1.37E+02,2.27E-03,2.69E+00,6.36E-02,3.76E+03,0.103850251,0.606102773,0.290046976,0.14203874,0.744887408,0.113073853,1.59E+02,2.08E+01,1.16E+03,1.58E+02
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,5.28E+06,6.13E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.27E+05,1.13E+05,3.85E+04,1.09E+04,9.38E+02,3.07E+02,2.05E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,4.42E+03,5.52E+02,8.00E+00,1.38E+02,1.03E-05,1.38E+02,3.00E+00,1.38E+02,1.73E-03,2.69E+00,6.24E-02,3.92E+03,0.092227666,0.615256669,0.292515665,0.138219984,0.756699805,0.105080211,1.53E+02,2.00E+01,1.11E+03,1.52E+02
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,5.27E+06,6.12E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.48E+01,1.23E+05,1.11E+05,3.77E+04,1.06E+04,1.01E+03,3.66E+02,2.01E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,4.59E+03,5.55E+02,8.27E+00,1.39E+02,1.09E-05,1.39E+02,3.00E+00,1.39E+02,-5.18E-08,2.69E+00,6.10E-02,4.11E+03,0.081806278,0.623730197,0.294463526,0.134338829,0.768101733,0.097559437,1.43E+02,1.87E+01,1.14E+03,1.54E+02
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,5.27E+06,6.10E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.60E+05,1.39E+05,4.79E+04,1.35E+04,6.32E+02,1.66E+02,1.74E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,7.70E+02,4.82E+02,1.60E+00,1.40E+02,7.48E-06,1.40E+02,4.00E+00,1.40E+02,5.44E-07,2.72E+00,3.59E-01,1.98E+02,0.635441578,0.248915434,0.115642988,0.200842779,0.419922321,0.3792349,3.29E+02,4.32E+01,1.41E+03,1.91E+02
2.27E+02,-3.00E+01,-9.00E+00,3.00E+01,5.26E+06,6.10E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.62E+05,1.40E+05,4.91E+04,1.34E+04,7.28E+02,1.91E+02,1.77E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+02,7.69E+02,4.85E+02,1.59E+00,1.41E+02,7.37E-06,1.41E+02,4.00E+00,1.41E+02,9.92E-05,2.72E+00,3.53E-01,2.17E+02,0.602370278,0.271584684,0.126045038,0.201800766,0.437243044,0.360956191,3.21E+02,4.21E+01,1.39E+03,1.89E+02
2.28E+02,-2.70E+01,-9.00E+00,3.00E+01,5.25E+06,6.08E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.62E+05,1.41E+05,4.93E+04,1.34E+04,7.16E+02,2.18E+02,1.73E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E+02,7.78E+02,4.86E+02,1.60E+00,1.42E+02,7.22E-06,1.42E+02,4.00E+00,1.42E+02,2.11E-04,2.72E+00,3.43E-01,2.38E+02,0.568404557,0.294889383,0.13670606,0.202359891,0.454517548,0.343122561,3.11E+02,4.07E+01,1.40E+03,1.90E+02
2.29E+02,-2.40E+01,-9.00E+00,3.00E+01,5.25E+06,6.05E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.61E+05,1.40E+05,4.95E+04,1.37E+04,6.72E+02,1.89E+02,1.75E+04,1.30E+01,1.30E+01,1.30E+01,1.30E+01,1.30E+01,1.30E+01,1.30E+01,1.30E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+02,8.20E+02,4.87E+02,1.68E+00,1.43E+02,7.22E-06,1.43E+02,5.00E+00,1.43E+02,6.77E-04,2.72E+00,3.21E-01,2.68E+02,0.53385801,0.318619259,0.14752273,0.202530618,0.471714463,0.325754919,3.07E+02,4.02E+01,1.41E+03,1.92E+02
2.30E+02,-2.10E+01,-9.00E+00,3.00E+01,5.29E+06,6.14E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.64E+05,1.42E+05,5.08E+04,1.41E+04,6.89E+02,2.02E+02,1.80E+04,1.40E+01,1.40E+01,1.40E+01,1.40E+01,1.40E+01,1.40E+01,1.40E+01,1.40E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+02,9.16E+02,4.96E+02,1.85E+00,1.44E+02,7.19E-06,1.44E+02,4.00E+00,1.44E+02,1.91E-03,2.72E+00,2.41E-01,3.44E+02,0.499067504,0.34254945,0.158383046,0.202322047,0.488804529,0.308873423,3.01E+02,3.95E+01,1.49E+03,2.02E+02
2.31E+02,-1.80E+01,-9.00E+00,3.00E+01,5.29E+06,6.15E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.65E+05,1.43E+05,5.07E+04,1.39E+04,7.28E+02,2.08E+02,1.81E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+02,1.08E+03,5.00E+02,2.15E+00,1.45E+02,7.26E-06,1.45E+02,4.00E+00,1.45E+02,3.42E-03,2.72E+00,1.61E-01,4.88E+02,0.464376409,0.366449419,0.169174173,0.201747831,0.505757752,0.292494417,2.90E+02,3.80E+01,1.50E+03,2.04E+02
2.32E+02,-1.50E+01,-9.00E+00,3.00E+01,5.28E+06,6.13E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.63E+05,1.41E+05,5.07E+04,1.41E+04,7.58E+02,2.01E+02,1.81E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E+02,1.32E+03,5.01E+02,2.63E+00,1.46E+02,7.60E-06,1.46E+02,4.00E+00,1.46E+02,3.78E-03,2.72E+00,1.03E-01,7.56E+02,0.430119818,0.390096201,0.179783981,0.200819683,0.522544513,0.276635803,2.81E+02,3.68E+01,1.50E+03,2.03E+02
