    #,   Plate Y,   Plate X,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,# peak_position, peak_width, peak_intensity,Fe,Nb,Ti,Fe_adjusted,Nb_adjusted,Ti_adjusted,# Ti_alpha,Ti_beta,Fe_alpha,Fe_beta
3.16E+02,1.20E+01,0.00E+00,3.00E+01,5.27E+06,6.36E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.62E+05,2.07E+05,4.77E+04,1.29E+04,7.01E+02,2.48E+02,1.43E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E+02,8.30E+02,5.37E+02,1.55E+00,2.25E+02,3.53E-06,2.25E+02,2.00E+00,2.25E+02,1.19E-04,2.74E+00,3.34E-01,1.94E+02,0.151009201,0.25915381,0.58983699,0.230936907,0.292572526,0.476490567,4.75E+02,6.22E+01,1.34E+03,1.83E+02
3.17E+02,1.50E+01,0.00E+00,3.00E+01,5.26E+06,6.35E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.54E+01,2.57E+05,2.03E+05,4.68E+04,1.27E+04,6.67E+02,2.46E+02,1.49E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+02,8.30E+02,5.37E+02,1.55E+00,2.26E+02,3.52E-06,2.26E+02,2.00E+00,2.26E+02,1.05E-04,2.74E+00,3.35E-01,1.98E+02,0.134746961,0.264734647,0.600518392,0.229464761,0.309149102,0.461386137,4.52E+02,5.92E+01,1.32E+03,1.79E+02
3.18E+02,1.80E+01,0.00E+00,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.59E+05,2.05E+05,4.71E+04,1.29E+04,6.79E+02,2.96E+02,1.47E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+02,8.38E+02,5.43E+02,1.54E+00,2.27E+02,3.52E-06,2.27E+02,2.00E+00,2.27E+02,9.88E-05,2.74E+00,3.36E-01,2.01E+02,0.120033693,0.269883862,0.610082445,0.227614286,0.326276124,0.446109589,4.36E+02,5.71E+01,1.30E+03,1.77E+02
3.19E+02,2.10E+01,0.00E+00,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.55E+05,2.03E+05,4.55E+04,1.25E+04,6.99E+02,3.23E+02,1.49E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+02,8.35E+02,5.42E+02,1.54E+00,2.28E+02,3.51E-06,2.28E+02,3.00E+00,2.28E+02,9.57E-05,2.73E+00,3.37E-01,2.03E+02,0.106768008,0.274629702,0.61860229,0.225386466,0.34392658,0.430686953,4.13E+02,5.41E+01,1.29E+03,1.75E+02
3.20E+02,2.40E+01,0.00E+00,3.00E+01,5.29E+06,6.40E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.50E+05,1.99E+05,4.53E+04,1.23E+04,6.90E+02,2.84E+02,1.49E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+02,8.35E+02,5.40E+02,1.55E+00,2.29E+02,3.54E-06,2.29E+02,3.00E+00,2.29E+02,9.26E-05,2.73E+00,3.36E-01,2.03E+02,0.094841421,0.279002436,0.626156142,0.222781389,0.362076421,0.41514219,4.00E+02,5.25E+01,1.29E+03,1.75E+02
3.21E+02,2.70E+01,0.00E+00,3.00E+01,5.29E+06,6.39E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.46E+05,1.97E+05,4.40E+04,1.23E+04,6.85E+02,2.90E+02,1.51E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+02,8.32E+02,5.39E+02,1.54E+00,2.30E+02,3.55E-06,2.30E+02,3.00E+00,2.30E+02,1.09E-04,2.72E+00,3.36E-01,2.03E+02,0.084147291,0.283031623,0.632821086,0.219801326,0.380690298,0.399508376,3.76E+02,4.93E+01,1.21E+03,1.65E+02
3.22E+02,3.00E+01,0.00E+00,3.00E+01,5.28E+06,6.38E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.42E+05,1.94E+05,4.37E+04,1.20E+04,6.87E+02,3.00E+02,1.51E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+02,8.30E+02,5.39E+02,1.54E+00,2.31E+02,3.53E-06,2.31E+02,1.00E+00,2.31E+02,1.27E-04,2.72E+00,3.34E-01,2.01E+02,0.074578636,0.286746473,0.638674891,0.216451927,0.399732968,0.383815105,3.63E+02,4.76E+01,1.23E+03,1.67E+02
3.23E+02,3.30E+01,0.00E+00,3.00E+01,5.28E+06,6.37E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.35E+05,1.90E+05,4.27E+04,1.18E+04,7.02E+02,3.14E+02,1.50E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,8.30E+02,5.37E+02,1.55E+00,2.32E+02,3.58E-06,2.32E+02,3.00E+00,2.32E+02,1.31E-04,2.71E+00,3.32E-01,2.00E+02,0.06603217,0.29017547,0.643792359,0.212741693,0.419166209,0.368092098,3.45E+02,4.52E+01,1.18E+03,1.60E+02
3.26E+02,-3.30E+01,3.00E+00,3.00E+01,5.26E+06,6.36E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.82E+05,2.19E+05,4.77E+04,1.28E+04,5.80E+02,2.47E+02,1.37E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+02,8.32E+02,5.29E+02,1.57E+00,2.34E+02,3.79E-06,2.34E+02,4.00E+00,2.34E+02,-9.04E-07,2.73E+00,1.93E-01,1.91E+02,0.581878556,0.131100015,0.287021429,0.238106283,0.11149307,0.650400648,6.88E+02,9.01E+01,1.32E+03,1.80E+02
3.27E+02,-3.00E+01,3.00E+00,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.48E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.88E+05,2.23E+05,4.81E+04,1.28E+04,6.47E+02,2.56E+02,1.37E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+02,8.42E+02,5.36E+02,1.57E+00,2.35E+02,3.67E-06,2.35E+02,4.00E+00,2.35E+02,2.13E-04,2.74E+00,2.18E-01,1.86E+02,0.547918674,0.142018135,0.310063191,0.241299877,0.119329923,0.6393702,6.74E+02,8.83E+01,1.32E+03,1.79E+02
3.28E+02,-2.70E+01,3.00E+00,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.90E+05,2.24E+05,5.00E+04,1.33E+04,5.64E+02,2.69E+02,1.37E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,8.43E+02,5.38E+02,1.57E+00,2.36E+02,3.63E-06,2.36E+02,3.00E+00,2.36E+02,2.23E-04,2.75E+00,2.64E-01,1.76E+02,0.513546737,0.153116708,0.333336555,0.244263647,0.127621429,0.628114924,6.79E+02,8.90E+01,1.38E+03,1.88E+02
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,5.29E+06,6.40E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.88E+05,2.22E+05,5.03E+04,1.34E+04,6.30E+02,2.70E+02,1.38E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,8.41E+02,5.36E+02,1.57E+00,2.37E+02,3.62E-06,2.37E+02,4.00E+00,2.37E+02,2.18E-04,2.75E+00,2.90E-01,1.68E+02,0.479094192,0.164293453,0.356612355,0.246985928,0.136386007,0.616628065,6.57E+02,8.61E+01,1.37E+03,1.86E+02
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,5.29E+06,6.39E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.88E+05,2.23E+05,5.09E+04,1.35E+04,6.43E+02,2.47E+02,1.35E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,8.38E+02,5.37E+02,1.56E+00,2.38E+02,3.58E-06,2.38E+02,3.00E+00,2.38E+02,2.01E-04,2.75E+00,3.11E-01,1.62E+02,0.444898779,0.175444101,0.37965712,0.249450643,0.145642851,0.604906506,6.39E+02,8.37E+01,1.39E+03,1.89E+02
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,5.28E+06,6.39E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.48E+01,2.91E+05,2.24E+05,5.10E+04,1.38E+04,6.75E+02,2.60E+02,1.37E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,8.39E+02,5.37E+02,1.56E+00,2.39E+02,3.53E-06,2.39E+02,2.00E+00,2.39E+02,1.70E-04,2.76E+00,3.26E-01,1.62E+02,0.411282519,0.186467481,0.40225,0.251644876,0.155408191,0.592946932,6.16E+02,8.07E+01,1.39E+03,1.89E+02
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,5.28E+06,6.38E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.92E+05,2.24E+05,5.15E+04,1.38E+04,6.71E+02,2.63E+02,1.37E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,8.40E+02,5.38E+02,1.56E+00,2.40E+02,3.52E-06,2.40E+02,3.00E+00,2.40E+02,1.35E-04,2.76E+00,3.35E-01,1.60E+02,0.378546681,0.197269897,0.424183422,0.25355555,0.165699037,0.580745414,6.01E+02,7.87E+01,1.42E+03,1.93E+02
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,5.27E+06,6.37E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.84E+05,2.20E+05,5.17E+04,1.41E+04,6.89E+02,2.49E+02,1.37E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,8.35E+02,5.36E+02,1.56E+00,2.41E+02,3.53E-06,2.41E+02,2.00E+00,2.41E+02,1.00E-04,2.76E+00,3.40E-01,1.59E+02,0.3469576,0.207766029,0.445276371,0.255168411,0.176531426,0.568300163,5.94E+02,7.78E+01,1.45E+03,1.98E+02
3.34E+02,-9.00E+00,3.00E+00,3.00E+01,5.26E+06,6.36E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,2.84E+05,2.20E+05,5.21E+04,1.42E+04,6.59E+02,2.42E+02,1.39E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,8.32E+02,5.34E+02,1.56E+00,2.42E+02,3.57E-06,2.42E+02,2.00E+00,2.42E+02,8.06E-05,2.76E+00,3.47E-01,1.61E+02,0.316738566,0.217883843,0.465377591,0.25646808,0.187917863,0.555614057,5.62E+02,7.36E+01,1.43E+03,1.94E+02
3.35E+02,-6.00E+00,3.00E+00,3.00E+01,5.28E+06,6.39E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.83E+05,2.20E+05,5.29E+04,1.43E+04,6.76E+02,2.50E+02,1.40E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,8.38E+02,5.37E+02,1.56E+00,2.43E+02,3.57E-06,2.43E+02,2.00E+00,2.43E+02,6.24E-05,2.76E+00,3.49E-01,1.63E+02,0.288070279,0.227564104,0.484365618,0.257443929,0.19987008,0.542685991,5.58E+02,7.31E+01,1.45E+03,1.97E+02
3.36E+02,-3.00E+00,3.00E+00,3.00E+01,5.30E+06,6.42E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.82E+05,2.19E+05,5.26E+04,1.45E+04,6.47E+02,2.66E+02,1.41E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,8.43E+02,5.42E+02,1.56E+00,2.44E+02,3.53E-06,2.44E+02,1.00E+00,2.44E+02,5.24E-05,2.76E+00,3.50E-01,1.65E+02,0.261083734,0.236762608,0.502153659,0.258081443,0.212395179,0.529523378,5.35E+02,7.01E+01,1.46E+03,1.99E+02
3.37E+02,0.00E+00,3.00E+00,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.84E+05,2.20E+05,5.26E+04,1.44E+04,6.78E+02,2.53E+02,1.41E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+02,8.41E+02,5.42E+02,1.55E+00,2.45E+02,3.53E-06,2.45E+02,2.00E+00,2.45E+02,4.44E-05,2.76E+00,3.53E-01,1.67E+02,0.235863588,0.245449393,0.518687019,0.258369261,0.225501381,0.516129357,5.20E+02,6.81E+01,1.46E+03,1.98E+02
3.38E+02,3.00E+00,3.00E+00,3.00E+01,5.29E+06,6.40E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.79E+05,2.17E+05,5.20E+04,1.43E+04,7.11E+02,2.30E+02,1.42E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+02,8.39E+02,5.40E+02,1.55E+00,2.46E+02,3.52E-06,2.46E+02,1.00E+00,2.46E+02,4.30E-05,2.76E+00,3.52E-01,1.68E+02,0.212451885,0.253608106,0.53394001,0.258295434,0.239191182,0.502513384,4.92E+02,6.44E+01,1.46E+03,1.98E+02
3.39E+02,6.00E+00,3.00E+00,3.00E+01,5.28E+06,6.39E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.48E+01,2.78E+05,2.17E+05,5.19E+04,1.40E+04,7.51E+02,2.63E+02,1.41E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+02,8.36E+02,5.40E+02,1.55E+00,2.47E+02,3.52E-06,2.47E+02,1.00E+00,2.47E+02,3.96E-05,2.76E+00,3.55E-01,1.70E+02,0.190850682,0.261233517,0.547915801,0.257849579,0.253464603,0.488685818,4.79E+02,6.27E+01,1.43E+03,1.94E+02
3.40E+02,9.00E+00,3.00E+00,3.00E+01,5.28E+06,6.38E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.74E+05,2.14E+05,5.18E+04,1.41E+04,7.33E+02,2.79E+02,1.44E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+02,8.38E+02,5.40E+02,1.55E+00,2.48E+02,3.49E-06,2.48E+02,1.00E+00,2.48E+02,3.79E-05,2.76E+00,3.54E-01,1.73E+02,0.171031682,0.268331371,0.560636947,0.257022694,0.268318482,0.474658824,4.53E+02,5.94E+01,1.42E+03,1.93E+02
3.41E+02,1.20E+01,3.00E+00,3.00E+01,5.27E+06,6.37E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.70E+05,2.11E+05,5.09E+04,1.38E+04,7.18E+02,2.70E+02,1.43E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+02,8.35E+02,5.39E+02,1.55E+00,2.49E+02,3.51E-06,2.49E+02,2.00E+00,2.49E+02,3.57E-05,2.75E+00,3.51E-01,1.73E+02,0.152938804,0.274914537,0.572146659,0.255808315,0.283745777,0.460445908,4.34E+02,5.69E+01,1.40E+03,1.90E+02
3.42E+02,1.50E+01,3.00E+00,3.00E+01,5.26E+06,6.35E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.68E+05,2.10E+05,5.01E+04,1.37E+04,7.28E+02,2.46E+02,1.43E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+02,8.32E+02,5.39E+02,1.54E+00,2.50E+02,3.51E-06,2.50E+02,2.00E+00,2.50E+02,3.79E-05,2.75E+00,3.52E-01,1.76E+02,0.136494304,0.2810045,0.582501196,0.254197877,0.299734743,0.44606738,4.17E+02,5.46E+01,1.37E+03,1.86E+02
3.43E+02,1.80E+01,3.00E+00,3.00E+01,5.27E+06,6.36E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.65E+05,2.09E+05,4.97E+04,1.35E+04,7.72E+02,4.71E+02,1.45E+04,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,9.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+02,8.33E+02,5.39E+02,1.55E+00,2.51E+02,3.46E-06,2.51E+02,2.00E+00,2.51E+02,3.78E-05,2.75E+00,3.54E-01,1.78E+02,0.121608171,0.286625605,0.591766224,0.252189,0.316270851,0.431540149,3.96E+02,5.18E+01,1.36E+03,1.85E+02
3.44E+02,2.10E+01,3.00E+00,3.00E+01,5.30E+06,6.41E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.64E+05,2.08E+05,4.97E+04,1.35E+04,6.64E+02,2.71E+02,1.47E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+02,8.37E+02,5.43E+02,1.54E+00,2.52E+02,3.47E-06,2.52E+02,1.00E+00,2.52E+02,3.82E-05,2.75E+00,3.52E-01,1.81E+02,0.108179126,0.291806258,0.600014617,0.249779103,0.333334774,0.416886123,3.86E+02,5.05E+01,1.37E+03,1.87E+02
3.45E+02,2.40E+01,3.00E+00,3.00E+01,5.30E+06,6.40E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,2.59E+05,2.05E+05,4.91E+04,1.31E+04,7.26E+02,2.86E+02,1.47E+04,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.00E+01,1.00E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+02,8.38E+02,5.42E+02,1.55E+00,2.53E+02,3.54E-06,2.53E+02,1.00E+00,2.53E+02,3.93E-05,2.74E+00,3.53E-01,1.83E+02,0.096100722,0.296574755,0.607324522,0.246969042,0.35090532,0.402125637,3.78E+02,4.95E+01,1.37E+03,1.86E+02
3.46E+02,2.70E+01,3.00E+00,3.00E+01,5.29E+06,6.39E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.56E+01,2.50E+05,1.99E+05,4.82E+04,1.29E+04,7.16E+02,2.58E+02,1.47E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+02,8.33E+02,5.40E+02,1.54E+00,2.54E+02,3.56E-06,2.54E+02,1.00E+00,2.54E+02,3.98E-05,2.74E+00,3.50E-01,1.82E+02,0.085267001,0.300962297,0.613770702,0.243759603,0.368952852,0.387287545,3.49E+02,4.57E+01,1.37E+03,1.86E+02
3.47E+02,3.00E+01,3.00E+00,3.00E+01,5.28E+06,6.39E+06,0.00E+00,0.00E+00,1.51E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,2.48E+05,1.99E+05,4.67E+04,1.29E+04,6.98E+02,2.89E+02,1.50E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+02,8.30E+02,5.39E+02,1.54E+00,2.55E+02,3.55E-06,2.55E+02,1.00E+00,2.55E+02,4.41E-05,2.73E+00,3.47E-01,1.81E+02,0.075568988,0.304998308,0.619432704,0.240156681,0.387447045,0.372396275,3.36E+02,4.40E+01,1.30E+03,1.77E+02
