    #,   Plate Y,   Plate X,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,# peak_position, peak_width, peak_intensity,Fe,Nb,Ti,Fe_adjusted,Nb_adjusted,Ti_adjusted,# Ti_alpha,Ti_beta,Fe_alpha,Fe_beta
3.03E+02,-2.70E+01,0.00E+00,3.00E+01,5.26E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.70E+05,2.65E+05,8.55E+04,2.32E+04,9.24E+02,2.69E+02,1.44E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E+02,8.42E+02,5.55E+02,1.52E+00,2.12E+02,5.21E-06,2.12E+02,2.00E+00,2.12E+02,1.24E-05,2.92E+00,4.65E-01,1.13E+02,0.798792522,0.106465753,0.094741724,0.48017278,0.181783656,0.338043565,2.45E+02,3.20E+01,2.47E+03,3.36E+02
3.04E+02,-2.40E+01,0.00E+00,3.00E+01,5.25E+06,6.18E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.73E+05,2.67E+05,8.76E+04,2.38E+04,8.79E+02,2.19E+02,1.41E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.13E+02,8.39E+02,5.55E+02,1.51E+00,2.13E+02,5.16E-06,2.13E+02,2.00E+00,2.13E+02,1.39E-05,2.92E+00,4.65E-01,1.18E+02,0.774898976,0.119281044,0.10581998,0.487824015,0.189334533,0.322841452,2.40E+02,3.15E+01,2.43E+03,3.31E+02
3.05E+02,-2.10E+01,0.00E+00,3.00E+01,5.25E+06,6.17E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.74E+05,2.67E+05,8.87E+04,2.44E+04,9.50E+02,2.39E+02,1.41E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E+02,8.40E+02,5.56E+02,1.51E+00,2.14E+02,5.13E-06,2.14E+02,3.00E+00,2.14E+02,1.37E-05,2.92E+00,4.67E-01,1.22E+02,0.749156431,0.133121816,0.117721752,0.494916827,0.196981493,0.308101679,2.34E+02,3.06E+01,2.46E+03,3.35E+02
3.06E+02,-1.80E+01,0.00E+00,3.00E+01,5.24E+06,6.17E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.81E+05,2.70E+05,9.13E+04,2.52E+04,9.41E+02,2.48E+02,1.41E+04,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,4.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E+02,8.43E+02,5.59E+02,1.51E+00,2.15E+02,5.02E-06,2.15E+02,2.00E+00,2.15E+02,1.84E-05,2.92E+00,4.64E-01,1.26E+02,0.721634293,0.14795828,0.130407427,0.501444828,0.204725295,0.293829877,2.23E+02,2.92E+01,2.59E+03,3.53E+02
3.07E+02,-1.50E+01,0.00E+00,3.00E+01,5.24E+06,6.16E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.83E+05,2.71E+05,9.19E+04,2.56E+04,9.14E+02,2.83E+02,1.43E+04,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,8.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.16E+02,8.42E+02,5.60E+02,1.50E+00,2.16E+02,4.99E-06,2.16E+02,3.00E+00,2.16E+02,1.74E-05,2.92E+00,4.59E-01,1.29E+02,0.692450731,0.163734989,0.14381428,0.50740917,0.212563663,0.280027168,2.20E+02,2.89E+01,2.60E+03,3.54E+02
3.08E+02,-1.20E+01,0.00E+00,3.00E+01,5.28E+06,6.22E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.91E+05,2.75E+05,9.46E+04,2.63E+04,1.04E+03,2.71E+02,1.45E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.17E+02,8.51E+02,5.67E+02,1.50E+00,2.17E+02,4.95E-06,2.17E+02,2.00E+00,2.17E+02,1.87E-05,2.91E+00,4.61E-01,1.36E+02,0.661767186,0.18037339,0.157859424,0.512807968,0.220495186,0.266696846,2.15E+02,2.82E+01,2.70E+03,3.67E+02
3.09E+02,-9.00E+00,0.00E+00,3.00E+01,5.27E+06,6.22E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.97E+05,2.78E+05,9.59E+04,2.64E+04,9.13E+02,3.04E+02,1.42E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+02,8.52E+02,5.71E+02,1.49E+00,2.18E+02,4.87E-06,2.18E+02,2.00E+00,2.18E+02,1.94E-05,2.91E+00,4.62E-01,1.40E+02,0.629793727,0.197768883,0.17243739,0.51764329,0.228519827,0.253836883,2.01E+02,2.64E+01,2.75E+03,3.74E+02
3.10E+02,-6.00E+00,0.00E+00,3.00E+01,5.27E+06,6.21E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,3.93E+05,2.76E+05,9.60E+04,2.65E+04,9.83E+02,2.61E+02,1.44E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+02,8.47E+02,5.68E+02,1.49E+00,2.19E+02,4.91E-06,2.19E+02,2.00E+00,2.19E+02,1.72E-05,2.91E+00,4.59E-01,1.44E+02,0.596780979,0.215794765,0.187424256,0.521917983,0.236636451,0.241445566,1.96E+02,2.57E+01,2.74E+03,3.73E+02
3.11E+02,-3.00E+00,0.00E+00,3.00E+01,5.26E+06,6.21E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.93E+05,2.76E+05,9.68E+04,2.66E+04,9.61E+02,2.74E+02,1.42E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+02,8.50E+02,5.69E+02,1.49E+00,2.20E+02,4.86E-06,2.20E+02,3.00E+00,2.20E+02,1.89E-05,2.91E+00,4.58E-01,1.47E+02,0.563014161,0.234305257,0.202680581,0.525634956,0.24484397,0.229521074,1.89E+02,2.47E+01,2.72E+03,3.71E+02
3.12E+02,0.00E+00,0.00E+00,3.00E+01,5.26E+06,6.20E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.93E+05,2.76E+05,9.68E+04,2.67E+04,9.91E+02,2.82E+02,1.40E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+02,8.49E+02,5.69E+02,1.49E+00,2.21E+02,4.84E-06,2.21E+02,2.00E+00,2.21E+02,2.05E-05,2.91E+00,4.60E-01,1.50E+02,0.528800177,0.253141838,0.218057985,0.528800177,0.253141838,0.218057985,1.79E+02,2.35E+01,2.73E+03,3.71E+02
3.13E+02,3.00E+00,0.00E+00,3.00E+01,5.25E+06,6.18E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.93E+05,2.76E+05,9.61E+04,2.65E+04,1.03E+03,2.73E+02,1.44E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+02,8.47E+02,5.70E+02,1.49E+00,2.22E+02,4.82E-06,2.22E+02,2.00E+00,2.22E+02,2.10E-05,2.90E+00,4.58E-01,1.52E+02,0.494463453,0.272135785,0.233400762,0.531418876,0.261530501,0.207050623,1.68E+02,2.21E+01,2.77E+03,3.76E+02
3.14E+02,6.00E+00,0.00E+00,3.00E+01,5.24E+06,6.16E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.92E+05,2.75E+05,9.65E+04,2.63E+04,9.94E+02,2.93E+02,1.42E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+02,8.46E+02,5.68E+02,1.49E+00,2.23E+02,4.77E-06,2.23E+02,2.00E+00,2.23E+02,2.13E-05,2.90E+00,4.56E-01,1.54E+02,0.460327037,0.29111753,0.248555433,0.53349812,0.270009625,0.196492255,1.65E+02,2.17E+01,2.71E+03,3.69E+02
3.15E+02,9.00E+00,0.00E+00,3.00E+01,5.24E+06,6.15E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.92E+05,2.75E+05,9.59E+04,2.66E+04,1.03E+03,2.72E+02,1.42E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E+02,8.45E+02,5.69E+02,1.48E+00,2.24E+02,4.76E-06,2.24E+02,2.00E+00,2.24E+02,2.33E-05,2.90E+00,4.58E-01,1.56E+02,0.426703101,0.309922067,0.263374832,0.53504611,0.278579351,0.186374539,1.56E+02,2.05E+01,2.68E+03,3.65E+02
3.16E+02,1.20E+01,0.00E+00,3.00E+01,5.27E+06,6.20E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.91E+05,2.75E+05,9.66E+04,2.66E+04,1.05E+03,2.99E+02,1.45E+04,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,6.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E+02,8.48E+02,5.72E+02,1.48E+00,2.25E+02,4.78E-06,2.25E+02,2.00E+00,2.25E+02,2.31E-05,2.89E+00,4.57E-01,1.58E+02,0.393879676,0.328395615,0.277724709,0.536070806,0.287240841,0.176688353,1.52E+02,1.99E+01,2.71E+03,3.69E+02
3.17E+02,1.50E+01,0.00E+00,3.00E+01,5.27E+06,6.21E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.90E+05,2.74E+05,9.56E+04,2.66E+04,1.06E+03,2.72E+02,1.45E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+02,8.51E+02,5.73E+02,1.49E+00,2.26E+02,4.77E-06,2.26E+02,2.00E+00,2.26E+02,2.38E-05,2.89E+00,4.57E-01,1.60E+02,0.362116428,0.346398248,0.291485324,0.536583575,0.295994888,0.167421537,1.46E+02,1.91E+01,2.78E+03,3.78E+02
3.18E+02,1.80E+01,0.00E+00,3.00E+01,5.27E+06,6.20E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.88E+05,2.74E+05,9.58E+04,2.62E+04,1.01E+03,2.59E+02,1.43E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+02,8.48E+02,5.74E+02,1.48E+00,2.27E+02,4.75E-06,2.27E+02,2.00E+00,2.27E+02,2.47E-05,2.88E+00,4.60E-01,1.61E+02,0.331632472,0.363810314,0.304557213,0.536592476,0.304841711,0.158565812,1.40E+02,1.84E+01,2.75E+03,3.73E+02
3.19E+02,2.10E+01,0.00E+00,3.00E+01,5.26E+06,6.18E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.53E+01,3.81E+05,2.70E+05,9.37E+04,2.57E+04,1.01E+03,2.94E+02,1.42E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+02,8.46E+02,5.71E+02,1.48E+00,2.28E+02,4.78E-06,2.28E+02,3.00E+00,2.28E+02,2.72E-05,2.88E+00,4.59E-01,1.61E+02,0.302605711,0.380532757,0.316861532,0.536107723,0.313784619,0.150107658,1.26E+02,1.65E+01,2.61E+03,3.55E+02
3.20E+02,2.40E+01,0.00E+00,3.00E+01,5.26E+06,6.17E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.79E+05,2.69E+05,9.34E+04,2.53E+04,9.33E+02,3.16E+02,1.45E+04,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,5.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+02,8.44E+02,5.70E+02,1.48E+00,2.29E+02,4.78E-06,2.29E+02,2.00E+00,2.29E+02,2.62E-05,2.88E+00,4.56E-01,1.59E+02,0.275164837,0.396491712,0.328343451,0.535140719,0.322824926,0.142034356,1.21E+02,1.59E+01,2.60E+03,3.54E+02
3.21E+02,2.70E+01,0.00E+00,3.00E+01,5.25E+06,6.16E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.54E+01,3.73E+05,2.65E+05,9.23E+04,2.54E+04,9.89E+02,2.84E+02,1.46E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+02,8.44E+02,5.70E+02,1.48E+00,2.30E+02,4.77E-06,2.30E+02,3.00E+00,2.30E+02,2.86E-05,2.87E+00,4.58E-01,1.59E+02,0.249401571,0.411632002,0.338966426,0.533703351,0.331964015,0.134332634,1.20E+02,1.57E+01,2.60E+03,3.54E+02
3.22E+02,3.00E+01,0.00E+00,3.00E+01,5.25E+06,6.16E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.71E+05,2.64E+05,9.12E+04,2.53E+04,1.01E+03,2.80E+02,1.45E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+02,8.38E+02,5.68E+02,1.48E+00,2.31E+02,4.81E-06,2.31E+02,2.00E+00,2.31E+02,2.78E-05,2.87E+00,4.58E-01,1.58E+02,0.225363128,0.425921067,0.348715805,0.531805954,0.34120527,0.126988776,1.18E+02,1.55E+01,2.61E+03,3.56E+02
3.23E+02,3.30E+01,0.00E+00,3.00E+01,5.24E+06,6.15E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.67E+05,2.63E+05,9.04E+04,2.50E+04,1.01E+03,2.90E+02,1.47E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,8.36E+02,5.66E+02,1.48E+00,2.32E+02,4.81E-06,2.32E+02,2.00E+00,2.32E+02,2.81E-05,2.86E+00,4.60E-01,1.54E+02,0.203060427,0.439345561,0.357594012,0.529460215,0.350550127,0.119989657,1.10E+02,1.44E+01,2.66E+03,3.61E+02
3.24E+02,3.60E+01,0.00E+00,3.00E+01,5.26E+06,6.18E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.34E+05,1.18E+05,1.83E+02,1.42E+02,3.08E+02,2.98E+02,1.79E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+02,7.80E+02,4.69E+02,1.66E+00,2.33E+02,8.95E-06,2.33E+02,1.00E+00,2.33E+02,4.07E-07,2.33E+00,3.95E-09,2.86E-01,0.18247559,0.451905656,0.365618754,0.526678656,0.360002138,0.113319206,3.87E+01,5.08E+00,4.07E+01,5.54E+00
3.26E+02,-3.30E+01,3.00E+00,3.00E+01,5.27E+06,6.20E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.50E+01,3.77E+05,2.68E+05,8.92E+04,2.46E+04,9.25E+02,2.79E+02,1.42E+04,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,7.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+02,8.45E+02,5.56E+02,1.52E+00,2.34E+02,5.23E-06,2.34E+02,2.00E+00,2.34E+02,9.28E-07,2.94E+00,4.79E-01,1.05E+02,0.840465696,0.087231109,0.072303195,0.496224686,0.155862037,0.347913277,2.50E+02,3.27E+01,2.56E+03,3.49E+02
3.27E+02,-3.00E+01,3.00E+00,3.00E+01,5.27E+06,6.19E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.52E+01,3.79E+05,2.68E+05,9.14E+04,2.53E+04,9.49E+02,2.60E+02,1.42E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+02,8.43E+02,5.57E+02,1.51E+00,2.35E+02,5.17E-06,2.35E+02,2.00E+00,2.35E+02,1.21E-05,2.94E+00,4.78E-01,1.11E+02,0.820241489,0.098451585,0.081306926,0.505115455,0.162476156,0.332408389,2.43E+02,3.18E+01,2.61E+03,3.55E+02
3.28E+02,-2.70E+01,3.00E+00,3.00E+01,5.26E+06,6.17E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.85E+05,2.72E+05,9.20E+04,2.55E+04,9.78E+02,2.71E+02,1.41E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,8.44E+02,5.58E+02,1.51E+00,2.36E+02,5.11E-06,2.36E+02,2.00E+00,2.36E+02,1.44E-05,2.94E+00,4.71E-01,1.17E+02,0.798145596,0.110741735,0.09111267,0.513442687,0.169171775,0.317385538,2.36E+02,3.09E+01,2.69E+03,3.66E+02
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,5.26E+06,6.16E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.54E+01,3.83E+05,2.70E+05,9.41E+04,2.65E+04,9.71E+02,2.27E+02,1.41E+04,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,2.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,8.41E+02,5.59E+02,1.51E+00,2.37E+02,5.06E-06,2.37E+02,2.00E+00,2.37E+02,1.42E-05,2.94E+00,4.67E-01,1.19E+02,0.774166485,0.124114957,0.101718558,0.521203166,0.175951621,0.302845213,2.29E+02,3.00E+01,2.78E+03,3.78E+02
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,5.25E+06,6.15E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,3.91E+05,2.75E+05,9.66E+04,2.68E+04,9.47E+02,2.39E+02,1.39E+04,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,8.44E+02,5.59E+02,1.51E+00,2.38E+02,5.04E-06,2.38E+02,2.00E+00,2.38E+02,1.47E-05,2.94E+00,4.65E-01,1.25E+02,0.748333763,0.138562818,0.113103419,0.528392542,0.182816077,0.288791382,2.20E+02,2.89E+01,2.86E+03,3.89E+02
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,5.25E+06,6.14E+06,0.00E+00,0.00E+00,1.49E+07,0.00E+00,0.00E+00,0.00E+00,3.49E+01,4.01E+05,2.79E+05,9.79E+04,2.65E+04,9.80E+02,2.87E+02,1.40E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,8.43E+02,5.62E+02,1.50E+00,2.39E+02,4.91E-06,2.39E+02,2.00E+00,2.39E+02,1.61E-05,2.94E+00,4.66E-01,1.29E+02,0.720717781,0.154054135,0.125228084,0.535012187,0.189765533,0.27522228,2.08E+02,2.73E+01,2.79E+03,3.80E+02
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,5.24E+06,6.13E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.51E+01,4.00E+05,2.78E+05,9.87E+04,2.70E+04,1.02E+03,2.50E+02,1.38E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,8.42E+02,5.62E+02,1.50E+00,2.40E+02,4.88E-06,2.40E+02,2.00E+00,2.40E+02,1.49E-05,2.94E+00,4.61E-01,1.33E+02,0.691436802,0.170532305,0.138030893,0.541062925,0.196799436,0.262137639,2.03E+02,2.66E+01,2.81E+03,3.82E+02
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,5.26E+06,6.15E+06,0.00E+00,0.00E+00,1.50E+07,0.00E+00,0.00E+00,0.00E+00,3.55E+01,3.98E+05,2.77E+05,1.01E+05,2.76E+04,9.85E+02,2.45E+02,1.39E+04,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,3.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,8.45E+02,5.65E+02,1.50E+00,2.41E+02,4.87E-06,2.41E+02,2.00E+00,2.41E+02,1.64E-05,2.93E+00,4.62E-01,1.37E+02,0.660656535,0.18791333,0.151430135,0.54654539,0.20392005,0.249534559,1.94E+02,2.54E+01,2.96E+03,4.02E+02
