# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,V,Zr,Co_adjusted,V_adjusted, Zr_adjusted,peak_position,peak_width,peak_intensity,V_alpha1,V_alpha2,V_beta,Co_alpha1,Co_alpha2,Co_beta,Citrine_ID
3.06E+02,-1.80E+01,0.00E+00,3.00E+01,3.68E+06,4.27E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.48E+01,6.91E+05,6.46E+05,1.43E+05,3.39E+05,5.02E+04,2.39E+03,2.10E+04,2.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E+02,9.02E+02,6.04E+02,1.49E+00,2.15E+02,1.65E-05,2.15E+01,6.26E+01,1.58E+01,2.43E-01,6.01E-01,1.55E-01,2.88E+00,5.53E-01,1.37E+02,4.01E+03,2.00E+03,9.09E+02,8.43E+03,4.21E+03,1.71E+03,2415
3.07E+02,-1.50E+01,0.00E+00,3.00E+01,3.67E+06,4.27E+06,0.00E+00,1.44E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.83E+05,6.38E+05,1.39E+05,3.38E+05,5.01E+04,2.64E+03,2.08E+04,2.78E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.16E+02,9.01E+02,6.04E+02,1.49E+00,2.16E+02,1.62E-05,2.20E+01,6.13E+01,1.68E+01,2.43E-01,5.92E-01,1.65E-01,2.86E+00,6.07E-01,1.32E+02,3.91E+03,1.95E+03,8.98E+02,8.41E+03,4.20E+03,1.71E+03,2416
3.08E+02,-1.20E+01,0.00E+00,3.00E+01,3.66E+06,4.27E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.77E+05,6.33E+05,1.36E+05,3.35E+05,4.97E+04,2.66E+03,2.02E+04,2.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.17E+02,9.04E+02,6.05E+02,1.49E+00,2.17E+02,1.63E-05,2.24E+01,5.99E+01,1.77E+01,2.43E-01,5.82E-01,1.75E-01,2.84E+00,6.54E-01,1.30E+02,3.83E+03,1.91E+03,8.72E+02,8.34E+03,4.17E+03,1.69E+03,2417
3.09E+02,-9.00E+00,0.00E+00,3.00E+01,3.65E+06,4.25E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.74E+05,6.31E+05,1.33E+05,3.33E+05,4.97E+04,2.77E+03,1.99E+04,2.91E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+02,8.98E+02,6.04E+02,1.49E+00,2.18E+02,1.60E-05,2.28E+01,5.85E+01,1.87E+01,2.42E-01,5.73E-01,1.85E-01,2.81E+00,6.93E-01,1.27E+02,3.76E+03,1.88E+03,8.72E+02,8.30E+03,4.15E+03,1.69E+03,2418
3.10E+02,-6.00E+00,0.00E+00,3.00E+01,3.65E+06,4.22E+06,0.00E+00,1.42E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.64E+05,6.21E+05,1.30E+05,3.30E+05,4.90E+04,2.94E+03,1.93E+04,2.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+02,8.94E+02,6.01E+02,1.49E+00,2.19E+02,1.59E-05,2.32E+01,5.70E+01,1.98E+01,2.42E-01,5.62E-01,1.96E-01,2.79E+00,7.02E-01,1.21E+02,3.67E+03,1.84E+03,8.31E+02,8.22E+03,4.11E+03,1.67E+03,2419
3.11E+02,-3.00E+00,0.00E+00,3.00E+01,3.64E+06,4.20E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.55E+05,6.13E+05,1.28E+05,3.25E+05,4.86E+04,3.02E+03,1.87E+04,2.81E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+02,8.90E+02,5.99E+02,1.49E+00,2.20E+02,1.58E-05,2.35E+01,5.56E+01,2.09E+01,2.41E-01,5.52E-01,2.08E-01,2.76E+00,7.17E-01,1.19E+02,3.62E+03,1.81E+03,8.12E+02,8.09E+03,4.05E+03,1.65E+03,2420
3.12E+02,0.00E+00,0.00E+00,3.00E+01,3.63E+06,4.24E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.49E+05,6.08E+05,1.25E+05,3.22E+05,4.83E+04,3.15E+03,1.85E+04,2.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+02,8.91E+02,6.02E+02,1.48E+00,2.21E+02,1.58E-05,2.39E+01,5.41E+01,2.20E+01,2.39E-01,5.41E-01,2.20E-01,2.73E+00,7.55E-01,1.24E+02,3.53E+03,1.76E+03,8.01E+02,8.01E+03,4.00E+03,1.63E+03,2421
3.13E+02,3.00E+00,0.00E+00,3.00E+01,3.63E+06,4.24E+06,0.00E+00,1.43E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.44E+05,6.04E+05,1.22E+05,3.18E+05,4.77E+04,3.27E+03,1.83E+04,2.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+02,8.90E+02,6.03E+02,1.48E+00,2.22E+02,1.56E-05,2.42E+01,5.27E+01,2.31E+01,2.38E-01,5.30E-01,2.32E-01,2.71E+00,7.60E-01,1.27E+02,3.44E+03,1.72E+03,7.91E+02,7.94E+03,3.97E+03,1.61E+03,2422
3.14E+02,6.00E+00,0.00E+00,3.00E+01,3.66E+06,4.26E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.38E+05,5.98E+05,1.19E+05,3.15E+05,4.68E+04,3.36E+03,1.78E+04,2.79E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+02,8.95E+02,6.06E+02,1.48E+00,2.23E+02,1.56E-05,2.45E+01,5.12E+01,2.43E+01,2.36E-01,5.18E-01,2.46E-01,2.69E+00,7.55E-01,1.35E+02,3.35E+03,1.68E+03,7.75E+02,7.85E+03,3.92E+03,1.58E+03,2423
3.15E+02,9.00E+00,0.00E+00,3.00E+01,3.67E+06,4.21E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.17E+05,5.80E+05,1.14E+05,3.06E+05,4.61E+04,3.38E+03,1.71E+04,2.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E+02,8.84E+02,5.99E+02,1.48E+00,2.24E+02,1.56E-05,2.47E+01,4.97E+01,2.56E+01,2.34E-01,5.07E-01,2.60E-01,2.65E+00,7.38E-01,1.29E+02,3.22E+03,1.61E+03,7.36E+02,7.58E+03,3.79E+03,1.54E+03,2424
3.16E+02,1.20E+01,0.00E+00,3.00E+01,3.67E+06,4.23E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.12E+05,5.75E+05,1.11E+05,3.00E+05,4.52E+04,3.68E+03,1.62E+04,2.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E+02,8.88E+02,6.01E+02,1.48E+00,2.25E+02,1.57E-05,2.49E+01,4.82E+01,2.68E+01,2.31E-01,4.95E-01,2.74E-01,2.64E+00,7.21E-01,1.35E+02,3.12E+03,1.56E+03,7.06E+02,7.45E+03,3.73E+03,1.52E+03,2425
3.17E+02,1.50E+01,0.00E+00,3.00E+01,3.66E+06,4.25E+06,0.00E+00,1.42E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.05E+05,5.69E+05,1.09E+05,2.95E+05,4.47E+04,3.81E+03,1.58E+04,2.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+02,8.87E+02,6.03E+02,1.47E+00,2.26E+02,1.56E-05,2.51E+01,4.68E+01,2.82E+01,2.29E-01,4.82E-01,2.89E-01,2.62E+00,7.10E-01,1.43E+02,3.05E+03,1.53E+03,6.83E+02,7.34E+03,3.67E+03,1.48E+03,2426
3.18E+02,1.80E+01,0.00E+00,3.00E+01,3.67E+06,4.24E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.89E+05,5.54E+05,1.04E+05,2.88E+05,4.39E+04,3.96E+03,1.56E+04,3.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+02,8.84E+02,6.01E+02,1.47E+00,2.27E+02,1.55E-05,2.52E+01,4.53E+01,2.95E+01,2.26E-01,4.70E-01,3.05E-01,2.59E+00,6.96E-01,1.50E+02,2.93E+03,1.47E+03,6.73E+02,7.16E+03,3.58E+03,1.46E+03,2427
3.19E+02,2.10E+01,0.00E+00,3.00E+01,3.66E+06,4.23E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.82E+05,5.49E+05,1.01E+05,2.82E+05,4.29E+04,4.05E+03,1.49E+04,3.02E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+02,8.81E+02,5.99E+02,1.47E+00,2.28E+02,1.55E-05,2.53E+01,4.38E+01,3.09E+01,2.23E-01,4.57E-01,3.21E-01,2.57E+00,6.68E-01,1.55E+02,2.84E+03,1.42E+03,6.39E+02,7.00E+03,3.50E+03,1.42E+03,2428
3.20E+02,2.40E+01,0.00E+00,3.00E+01,3.65E+06,4.20E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.60E+05,5.29E+05,9.58E+04,2.73E+05,4.15E+04,4.02E+03,1.44E+04,3.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+02,8.73E+02,5.94E+02,1.47E+00,2.29E+02,1.55E-05,2.54E+01,4.23E+01,3.23E+01,2.19E-01,4.44E-01,3.37E-01,2.55E+00,6.38E-01,1.60E+02,2.71E+03,1.35E+03,6.15E+02,6.73E+03,3.37E+03,1.36E+03,2429
3.21E+02,2.70E+01,0.00E+00,3.00E+01,3.64E+06,4.19E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.47E+05,5.17E+05,9.18E+04,2.64E+05,4.03E+04,4.14E+03,1.36E+04,3.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+02,8.67E+02,5.90E+02,1.47E+00,2.30E+02,1.54E-05,2.54E+01,4.09E+01,3.37E+01,2.15E-01,4.30E-01,3.54E-01,2.54E+00,6.29E-01,1.68E+02,2.59E+03,1.30E+03,5.80E+02,6.55E+03,3.28E+03,1.32E+03,2430
3.22E+02,3.00E+01,0.00E+00,3.00E+01,3.66E+06,4.24E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.44E+05,5.14E+05,8.97E+04,2.60E+05,3.98E+04,4.41E+03,1.34E+04,3.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+02,8.75E+02,5.98E+02,1.46E+00,2.31E+02,1.54E-05,2.54E+01,3.94E+01,3.52E+01,2.11E-01,4.17E-01,3.72E-01,2.53E+00,6.18E-01,1.80E+02,2.53E+03,1.26E+03,5.81E+02,6.45E+03,3.22E+03,1.29E+03,2431
3.23E+02,3.30E+01,0.00E+00,3.00E+01,3.67E+06,4.26E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.37E+05,5.08E+05,8.65E+04,2.55E+05,3.91E+04,4.51E+03,1.29E+04,3.16E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,8.78E+02,6.00E+02,1.46E+00,2.32E+02,1.55E-05,2.54E+01,3.80E+01,3.67E+01,2.07E-01,4.03E-01,3.90E-01,2.52E+00,6.08E-01,1.91E+02,2.42E+03,1.21E+03,5.53E+02,6.29E+03,3.14E+03,1.27E+03,2432
3.26E+02,-3.30E+01,3.00E+00,3.00E+01,3.66E+06,4.29E+06,0.00E+00,1.44E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.03E+05,6.56E+05,1.39E+05,3.61E+05,5.29E+04,1.95E+03,2.05E+04,2.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+02,9.10E+02,6.03E+02,1.51E+00,2.34E+02,1.69E-05,2.11E+01,6.72E+01,1.17E+01,2.66E-01,6.19E-01,1.15E-01,2.96E+00,4.62E-01,1.40E+02,3.91E+03,1.96E+03,8.90E+02,8.98E+03,4.49E+03,1.82E+03,2433
3.27E+02,-3.00E+01,3.00E+00,3.00E+01,3.65E+06,4.23E+06,0.00E+00,1.43E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.99E+05,6.52E+05,1.38E+05,3.60E+05,5.29E+04,1.94E+03,2.04E+04,2.61E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+02,8.99E+02,5.99E+02,1.50E+00,2.35E+02,1.70E-05,2.17E+01,6.60E+01,1.24E+01,2.67E-01,6.12E-01,1.22E-01,2.95E+00,4.53E-01,1.34E+02,3.88E+03,1.94E+03,8.75E+02,8.95E+03,4.47E+03,1.81E+03,2434
3.28E+02,-2.70E+01,3.00E+00,3.00E+01,3.65E+06,4.27E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.11E+05,6.63E+05,1.37E+05,3.66E+05,5.37E+04,2.10E+03,2.04E+04,2.59E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,9.11E+02,6.06E+02,1.50E+00,2.36E+02,1.67E-05,2.22E+01,6.47E+01,1.31E+01,2.67E-01,6.04E-01,1.29E-01,2.94E+00,4.98E-01,1.45E+02,3.87E+03,1.94E+03,8.94E+02,9.09E+03,4.54E+03,1.86E+03,2435
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,3.64E+06,4.26E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.08E+05,6.61E+05,1.36E+05,3.68E+05,5.42E+04,2.12E+03,2.00E+04,2.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,9.08E+02,6.06E+02,1.50E+00,2.37E+02,1.66E-05,2.27E+01,6.34E+01,1.39E+01,2.68E-01,5.96E-01,1.37E-01,2.93E+00,5.11E-01,1.43E+02,3.81E+03,1.90E+03,8.71E+02,9.16E+03,4.58E+03,1.86E+03,2436
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,3.63E+06,4.24E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.09E+05,6.61E+05,1.34E+05,3.67E+05,5.39E+04,2.24E+03,1.98E+04,2.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,9.05E+02,6.05E+02,1.50E+00,2.38E+02,1.64E-05,2.32E+01,6.21E+01,1.47E+01,2.68E-01,5.87E-01,1.45E-01,2.92E+00,5.28E-01,1.40E+02,3.77E+03,1.88E+03,8.62E+02,9.14E+03,4.57E+03,1.85E+03,2437
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,3.66E+06,4.25E+06,0.00E+00,1.43E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.08E+05,6.60E+05,1.32E+05,3.68E+05,5.42E+04,2.36E+03,1.97E+04,2.65E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,9.09E+02,6.08E+02,1.50E+00,2.39E+02,1.64E-05,2.37E+01,6.08E+01,1.55E+01,2.68E-01,5.79E-01,1.53E-01,2.91E+00,5.64E-01,1.41E+02,3.71E+03,1.85E+03,8.48E+02,9.15E+03,4.58E+03,1.86E+03,2438
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,3.67E+06,4.22E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.00E+05,6.54E+05,1.30E+05,3.64E+05,5.38E+04,2.46E+03,1.95E+04,2.71E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,8.98E+02,6.04E+02,1.49E+00,2.40E+02,1.62E-05,2.42E+01,5.94E+01,1.64E+01,2.68E-01,5.70E-01,1.62E-01,2.89E+00,5.72E-01,1.34E+02,3.64E+03,1.82E+03,8.47E+02,9.03E+03,4.52E+03,1.84E+03,2439
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,3.67E+06,4.19E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.94E+05,6.48E+05,1.27E+05,3.61E+05,5.34E+04,2.58E+03,1.90E+04,2.75E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,8.96E+02,6.02E+02,1.49E+00,2.41E+02,1.60E-05,2.46E+01,5.81E+01,1.73E+01,2.67E-01,5.61E-01,1.72E-01,2.87E+00,5.94E-01,1.30E+02,3.56E+03,1.78E+03,8.15E+02,8.96E+03,4.48E+03,1.81E+03,2440
3.34E+02,-9.00E+00,3.00E+00,3.00E+01,3.67E+06,4.25E+06,0.00E+00,1.42E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.92E+05,6.46E+05,1.26E+05,3.62E+05,5.34E+04,2.72E+03,1.87E+04,2.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,9.08E+02,6.10E+02,1.49E+00,2.42E+02,1.60E-05,2.51E+01,5.67E+01,1.83E+01,2.66E-01,5.51E-01,1.82E-01,2.85E+00,7.11E-01,1.34E+02,3.54E+03,1.77E+03,8.08E+02,8.98E+03,4.49E+03,1.81E+03,2441
3.35E+02,-6.00E+00,3.00E+00,3.00E+01,3.67E+06,4.25E+06,0.00E+00,1.43E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.86E+05,6.41E+05,1.23E+05,3.56E+05,5.29E+04,2.82E+03,1.83E+04,2.72E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,9.06E+02,6.09E+02,1.49E+00,2.43E+02,1.60E-05,2.55E+01,5.53E+01,1.93E+01,2.65E-01,5.42E-01,1.93E-01,2.83E+00,7.32E-01,1.30E+02,3.47E+03,1.73E+03,7.96E+02,8.85E+03,4.43E+03,1.80E+03,2442
