# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
202,-30,-12,30,3825089,4573225,0,13897135,115792,0,0,0,35.072949,648540,607050,277123,198335,25565,4413,1321,3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E+02,9.59E+02,6.50E+02,1.48E+00,1.18E+02,1.73E-05,15.52116096,35.12664534,49.3521937,,,,1.01E+04,1.38E+03,5.25E+03,7.20E+02,2.68E+00,7.69E-01,1.53E+02
203,-27.002,-12,30,3821214,4567702,0,14409186,116087,0,0,0,35.597475,619860,581370,258799,195973,26292,4767,1275,3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E+02,9.52E+02,6.47E+02,1.47E+00,1.19E+02,1.88E-05,15.58825283,32.90107383,51.51067334,,,,9.42E+03,1.28E+03,5.31E+03,7.27E+02,2.66E+00,7.15E-01,1.73E+02
204,-23.999,-12,30,3812777,4553632,0,14108015,116758,0,0,0,35.059843,617190,579450,245118,195865,26385,5030,1227,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E+02,9.46E+02,6.47E+02,1.46E+00,1.20E+02,1.73E-05,15.60970938,30.74756442,53.64272621,,,,8.89E+03,1.21E+03,5.40E+03,7.40E+02,2.63E+00,6.71E-01,1.99E+02
205,-21.001,-12,30,3810841,4546664,0,14453277,116396,0,0,0,35.057085,599340,563520,228258,193217,26637,5164,1213,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E+02,9.42E+02,6.45E+02,1.46E+00,1.21E+02,1.74E-05,15.58635289,28.68031031,55.7333368,,,,8.31E+03,1.13E+03,5.44E+03,7.45E+02,2.62E+00,6.28E-01,2.25E+02
206,-17.998,-12,30,3810171,4539199,0,14485067,115697,0,0,0,35.149901,578580,544890,211786,190029,26369,5493,1137,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E+02,9.35E+02,6.41E+02,1.46E+00,1.22E+02,1.73E-05,15.51964127,26.69823079,57.78212794,,,,7.67E+03,1.04E+03,5.41E+03,7.42E+02,2.60E+00,5.88E-01,2.54E+02
207,-15,-12,30,3805345,4528592,0,14126745,115977,0,0,0,35.107784,567330,534720,199452,187869,26988,5904,1186,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E+02,9.56E+02,6.42E+02,1.49E+00,1.23E+02,1.71E-05,15.41177881,24.81213419,59.776087,,,,7.20E+03,9.79E+02,5.46E+03,7.48E+02,2.59E+00,5.51E-01,2.85E+02
208,-12.002,-12,30,3807995,4520025,0,14084622,116775,0,0,0,35.096542,555960,524430,185979,186222,27062,6634,1130,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E+02,1.19E+03,6.45E+02,1.84E+00,1.24E+02,1.63E-05,15.26501731,23.02169685,61.71328583,,,,6.70E+03,9.11E+02,5.51E+03,7.55E+02,2.57E+00,5.27E-01,3.16E+02
209,-8.999,-12,30,3809556,4522332,0,14216862,116027,0,0,0,34.998409,543090,512820,173228,183611,27282,6409,1122,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E+02,1.02E+03,6.45E+02,1.58E+00,1.25E+02,1.71E-05,15.08171034,21.32584168,63.59244797,,,,6.20E+03,8.44E+02,5.52E+03,7.56E+02,2.56E+00,4.95E-01,3.48E+02
210,-6.001,-12,30,3846102,4567830,0,14206162,116239,0,0,0,35.037256,534870,505620,162895,182495,27594,6966,1101,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E+02,1.07E+03,6.52E+02,1.63E+00,1.26E+02,1.68E-05,14.86546328,19.73070771,65.40382901,,,,5.84E+03,7.94E+02,5.58E+03,7.65E+02,2.55E+00,4.76E-01,3.84E+02
211,-2.99801,-12,30,3836471,4556220,0,13972840,115308,0,0,0,35.005404,516540,489060,149844,176095,26936,7048,1074,3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E+02,1.09E+03,6.50E+02,1.68E+00,1.27E+02,1.66E-05,14.61863083,18.2303337,67.15103547,,,,5.33E+03,7.25E+02,5.44E+03,7.45E+02,2.54E+00,4.60E-01,4.12E+02
212,0,-12,30,3831024,4550174,0,14427156,114492,0,0,0,35.184055,501600,475050,139705,173660,26962,7497,1061,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E+02,1.12E+03,6.51E+02,1.72E+00,1.28E+02,1.57E-05,14.34520573,16.82820615,68.82658812,,,,4.96E+03,6.74E+02,5.39E+03,7.38E+02,2.53E+00,4.50E-01,4.44E+02
213,2.99801,-12,30,3824143,4540061,0,14426000,115323,0,0,0,34.976201,494400,468930,130287,170498,27104,7578,1017,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29E+02,1.15E+03,6.52E+02,1.76E+00,1.29E+02,1.53E-05,14.04803363,15.51935353,70.43261283,,,,4.61E+03,6.27E+02,5.35E+03,7.32E+02,2.53E+00,4.44E-01,4.73E+02
214,6.001,-12,30,3820270,4531666,0,14315166,115227,0,0,0,35.196115,480000,455400,121334,166483,27081,8058,1009,4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30E+02,1.19E+03,6.53E+02,1.82E+00,1.30E+02,1.53E-05,13.72971295,14.29892843,71.97135862,,,,4.30E+03,5.85E+02,5.27E+03,7.22E+02,2.52E+00,4.22E-01,5.09E+02
215,8.999,-12,30,3815110,4520482,0,14212993,115636,0,0,0,34.980364,469650,446460,111961,161924,26964,8363,980,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E+02,1.24E+03,6.52E+02,1.91E+00,1.31E+02,1.59E-05,13.39446082,13.16730382,73.43823536,,,,3.94E+03,5.36E+02,5.15E+03,7.06E+02,2.52E+00,3.92E-01,5.55E+02
216,12.002,-12,30,3804926,4514946,0,14344697,114638,0,0,0,34.942726,458790,436470,104330,157442,26694,8597,961,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E+02,1.32E+03,6.53E+02,2.02E+00,1.32E+02,1.67E-05,13.0440662,12.11690216,74.83903164,,,,3.65E+03,4.96E+02,5.07E+03,6.95E+02,2.51E+00,3.52E-01,6.21E+02
217,15,-12,30,3795707,4506096,0,14210541,115359,0,0,0,35.101487,447990,426420,97226,153901,26587,9019,958,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E+02,1.42E+03,6.55E+02,2.17E+00,1.33E+02,1.68E-05,12.68255859,11.14691732,76.17052409,,,,3.40E+03,4.62E+02,5.01E+03,6.87E+02,2.51E+00,2.95E-01,7.27E+02
218,17.998,-12,30,3832728,4558940,0,13969291,116290,0,0,0,34.988862,447210,425910,91811,152470,26479,9434,912,4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+02,1.57E+03,6.65E+02,2.36E+00,1.34E+02,1.67E-05,12.31191764,10.25115433,77.43692803,,,,3.18E+03,4.32E+02,5.12E+03,7.01E+02,2.51E+00,2.40E-01,8.74E+02
219,21.001,-12,30,3824543,4551570,0,13753739,114916,0,0,0,35.053749,437490,416730,85406,147578,26388,9698,882,4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E+02,1.72E+03,6.66E+02,2.59E+00,1.35E+02,1.66E-05,11.93399341,9.423923892,78.6420827,,,,2.96E+03,4.02E+02,4.86E+03,6.66E+02,2.51E+00,2.12E-01,1.00E+03
220,23.999,-12,30,3815043,4544690,0,14025246,115281,0,0,0,35.070794,426900,407250,79276,143244,26010,9821,873,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+02,1.90E+03,6.66E+02,2.86E+00,1.36E+02,1.66E-05,11.55223173,8.663442003,79.78432626,,,,2.75E+03,3.74E+02,4.75E+03,6.50E+02,2.51E+00,1.82E-01,1.17E+03
221,27.002,-12,30,3812216,4540697,0,14479826,116679,0,0,0,34.976403,420840,401520,74584,140094,25345,10145,918,4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+02,2.12E+03,6.67E+02,3.18E+00,1.37E+02,1.71E-05,11.16738004,7.962698696,80.86992126,,,,2.58E+03,3.51E+02,4.77E+03,6.54E+02,2.51E+00,1.55E-01,1.38E+03
222,30,-12,30,3798123,4527709,0,14168731,116028,0,0,0,34.958993,400350,382410,69951,135966,25810,10650,878,4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E+02,2.37E+03,6.81E+02,3.49E+00,1.38E+02,1.53E-05,10.78254953,7.319843017,81.89760745,,,,2.41E+03,3.28E+02,4.67E+03,6.40E+02,2.51E+00,1.32E-01,1.62E+03
223,32.998,-12,30,3788948,4522197,0,14264576,116043,0,0,0,35.207635,386760,369810,62669,125487,23988,10272,779,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E+02,2.12E+03,6.65E+02,3.19E+00,1.39E+02,1.91E-05,10.39869572,6.7294523,82.87185198,,,,2.14E+03,2.91E+02,4.36E+03,5.98E+02,2.51E+00,1.53E-01,1.37E+03
226,-32.998,-8.99983,30,3776302,4511819,0,14118445,115423,0,0,0,35.15495,657300,614910,286555,203504,25753,3897,1369,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E+02,9.51E+02,6.40E+02,1.49E+00,1.40E+02,1.75E-05,16.55374851,38.41442139,45.0318301,,,,1.04E+04,1.42E+03,5.40E+03,7.39E+02,2.75E+00,8.60E-01,1.24E+02
227,-30,-8.99983,30,3774443,4505804,0,14085221,115526,0,0,0,34.911097,671430,628020,285585,212223,27338,4383,1407,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E+02,9.48E+02,6.47E+02,1.47E+00,1.41E+02,1.69E-05,16.70776855,36.12874912,47.16348234,,,,1.04E+04,1.41E+03,5.71E+03,7.82E+02,2.72E+00,7.97E-01,1.50E+02
228,-27.002,-8.99983,30,3821740,4560361,0,14270453,115320,0,0,0,35.107521,655920,613500,268511,213349,27936,4678,1366,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E+02,9.58E+02,6.52E+02,1.47E+00,1.42E+02,1.71E-05,16.81355084,33.90378394,49.28266522,,,,9.76E+03,1.33E+03,5.88E+03,8.06E+02,2.68E+00,7.48E-01,1.67E+02
229,-23.999,-8.99983,30,3816792,4553125,0,14166860,116719,0,0,0,35.16947,637200,596760,252042,209994,28316,4787,1325,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E+02,9.57E+02,6.51E+02,1.47E+00,1.43E+02,1.70E-05,16.87106405,31.7446133,51.38432266,,,,9.17E+03,1.25E+03,5.89E+03,8.08E+02,2.66E+00,7.00E-01,1.88E+02
230,-21.001,-8.99983,30,3803462,4539487,0,13782644,116446,0,0,0,34.918381,621030,582600,234377,206492,28246,5104,1253,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E+02,9.46E+02,6.47E+02,1.46E+00,1.44E+02,1.72E-05,16.88057846,29.6660419,53.45337964,,,,8.48E+03,1.15E+03,5.92E+03,8.11E+02,2.63E+00,6.60E-01,2.13E+02
231,-17.998,-8.99983,30,3803768,4534949,0,14605683,115882,0,0,0,35.065868,601740,565260,218314,204572,28468,5387,1272,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E+02,9.42E+02,6.46E+02,1.46E+00,1.45E+02,1.70E-05,16.84331415,27.66739926,55.48928659,,,,7.87E+03,1.07E+03,5.98E+03,8.19E+02,2.62E+00,6.16E-01,2.38E+02
232,-15,-8.99983,30,3793568,4525132,0,14361822,116542,0,0,0,35.242058,583890,549450,204362,202043,28712,5692,1214,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E+02,9.43E+02,6.45E+02,1.46E+00,1.46E+02,1.71E-05,16.760945,25.76027097,57.47878404,,,,7.34E+03,9.99E+02,5.99E+03,8.21E+02,2.60E+00,5.78E-01,2.66E+02
233,-12.002,-8.99983,30,3783826,4508468,0,13844056,115985,0,0,0,35.062798,572400,538950,190360,199676,29030,6053,1195,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47E+02,9.68E+02,6.44E+02,1.50E+00,1.47E+02,1.71E-05,16.63571275,23.9449139,59.41937335,,,,6.84E+03,9.31E+02,5.97E+03,8.18E+02,2.59E+00,5.45E-01,2.95E+02
234,-8.999,-8.99983,30,3778204,4498941,0,13547360,116682,0,0,0,35.031818,558060,526350,177886,196639,28846,6326,1100,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E+02,9.97E+02,6.44E+02,1.55E+00,1.48E+02,1.69E-05,16.46974771,22.22074974,61.30950255,,,,6.36E+03,8.66E+02,5.98E+03,8.19E+02,2.57E+00,5.17E-01,3.25E+02
235,-6.001,-8.99983,30,3781349,4498611,0,14247743,115096,0,0,0,35.169986,538530,508590,163984,191619,28985,6555,1108,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E+02,1.02E+03,6.42E+02,1.59E+00,1.49E+02,1.69E-05,16.26645948,20.59460561,63.13893491,,,,5.86E+03,7.96E+02,5.88E+03,8.05E+02,2.56E+00,4.93E-01,3.54E+02
236,-2.99801,-8.99983,30,3816749,4547247,0,14029071,115127,0,0,0,35.21907,530580,501840,154083,190037,28901,6850,1053,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E+02,1.07E+03,6.51E+02,1.64E+00,1.50E+02,1.65E-05,16.02823441,19.06113846,64.91062713,,,,5.49E+03,7.47E+02,5.87E+03,8.04E+02,2.55E+00,4.73E-01,3.88E+02
237,0,-8.99983,30,3818949,4549777,0,14577735,115536,0,0,0,35.021173,514950,487500,141632,183525,28682,7133,1068,3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E+02,1.09E+03,6.49E+02,1.68E+00,1.51E+02,1.63E-05,15.7591866,17.62443281,66.6163806,,,,5.01E+03,6.81E+02,5.76E+03,7.88E+02,2.54E+00,4.61E-01,4.16E+02
238,2.99801,-8.99983,30,3803126,4533857,0,14129171,114915,0,0,0,34.947776,498090,472410,128976,177431,28106,7333,1017,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E+02,1.11E+03,6.46E+02,1.71E+00,1.52E+02,1.57E-05,15.4621108,16.28004419,68.25784502,,,,4.57E+03,6.22E+02,5.61E+03,7.69E+02,2.53E+00,4.52E-01,4.35E+02
239,6.001,-8.99983,30,3791480,4526203,0,14313774,115656,0,0,0,35.176934,484050,459420,119661,173733,28028,7733,1029,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53E+02,1.13E+03,6.47E+02,1.75E+00,1.53E+02,1.52E-05,15.1399413,15.02345841,69.83660029,,,,4.22E+03,5.74E+02,5.57E+03,7.63E+02,2.53E+00,4.43E-01,4.62E+02
240,8.999,-8.99983,30,3782911,4511613,0,14255346,114501,0,0,0,34.898687,481320,456960,113933,172285,27918,8036,1006,4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E+02,1.19E+03,6.50E+02,1.82E+00,1.54E+02,1.53E-05,14.79689971,13.85559861,71.34750168,,,,4.00E+03,5.44E+02,5.57E+03,7.62E+02,2.52E+00,4.21E-01,5.07E+02
241,12.002,-8.99983,30,3773789,4505911,0,14244041,115658,0,0,0,35.246212,466290,443310,106292,167722,27777,8313,953,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E+02,1.24E+03,6.51E+02,1.90E+00,1.55E+02,1.58E-05,14.43510537,12.76916933,72.7957253,,,,3.71E+03,5.05E+02,5.45E+03,7.46E+02,2.52E+00,3.93E-01,5.53E+02
242,15,-8.99983,30,3764949,4493520,0,14022139,115575,0,0,0,34.925076,460230,437820,98030,163764,27633,8694,964,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E+02,1.31E+03,6.50E+02,2.02E+00,1.56E+02,1.64E-05,14.0587849,11.76371456,74.17750054,,,,3.42E+03,4.65E+02,5.37E+03,7.35E+02,2.52E+00,3.54E-01,6.17E+02
243,17.998,-8.99983,30,3765829,4490251,0,14328303,115571,0,0,0,35.16863,447510,426090,92076,159726,27567,8953,908,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E+02,1.41E+03,6.52E+02,2.16E+00,1.57E+02,1.69E-05,13.67032727,10.83336452,75.49630821,,,,3.20E+03,4.35E+02,5.24E+03,7.17E+02,2.51E+00,3.03E-01,7.14E+02
244,21.001,-8.99983,30,3796320,4522786,0,14112794,115582,0,0,0,34.921892,445470,424080,86302,156487,27392,9328,946,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E+02,1.54E+03,6.59E+02,2.33E+00,1.58E+02,1.68E-05,13.27161999,9.972385495,76.75599451,,,,2.97E+03,4.04E+02,5.35E+03,7.33E+02,2.51E+00,2.44E-01,8.50E+02
245,23.999,-8.99983,30,3813397,4539104,0,14253303,115587,0,0,0,35.224164,435540,414870,81013,153432,26903,9471,918,4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E+02,1.68E+03,6.63E+02,2.54E+00,1.59E+02,1.72E-05,12.86662851,9.179399075,77.95397241,,,,2.80E+03,3.81E+02,5.11E+03,7.00E+02,2.51E+00,2.15E-01,9.74E+02
246,27.002,-8.99983,30,3812092,4535534,0,14468927,115557,0,0,0,35.127644,427230,407250,75439,148380,26802,9836,861,4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E+02,1.84E+03,6.63E+02,2.77E+00,1.60E+02,1.67E-05,12.45623954,8.447515428,79.09624503,,,,2.57E+03,3.49E+02,4.96E+03,6.80E+02,2.51E+00,1.89E-01,1.11E+03
247,30,-8.99983,30,3817450,4536754,0,15336331,116330,0,0,0,35.009762,420960,401310,70306,144406,26647,10166,942,4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E+02,2.01E+03,6.63E+02,3.02E+00,1.61E+02,1.72E-05,12.04398614,7.774851876,80.18116199,,,,2.41E+03,3.27E+02,4.96E+03,6.79E+02,2.51E+00,1.66E-01,1.27E+03
248,32.998,-8.99983,30,3796797,4518166,0,14120688,115943,0,0,0,34.99931,197610,192090,10815,16570,2958,1261,362,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E+02,8.53E+02,4.94E+02,1.73E+00,1.62E+02,2.90E-05,11.63102456,7.156081135,81.21289431,,,,3.63E+02,4.93E+01,5.52E+02,7.56E+01,3.40E+00,1.00E+00,4.09E+01
251,-32.998,-6.0003,30,3788804,4497881,0,14600431,115920,0,0,0,34.977401,692790,646440,300092,221775,28221,3917,1459,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E+02,9.55E+02,6.45E+02,1.48E+00,1.63E+02,1.71E-05,17.76213235,39.33162669,42.90624096,,,,1.10E+04,1.49E+03,5.97E+03,8.18E+02,2.79E+00,8.75E-01,1.26E+02
252,-30,-6.0003,30,3777931,4489969,0,14179072,115720,0,0,0,34.962102,683730,638280,287048,224394,28567,4216,1417,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E+02,9.50E+02,6.46E+02,1.47E+00,1.64E+02,1.70E-05,17.96053726,37.05809814,44.9813646,,,,1.04E+04,1.42E+03,6.15E+03,8.43E+02,2.75E+00,8.20E-01,1.41E+02
253,-27.002,-6.0003,30,3775331,4483667,0,14393025,115641,0,0,0,35.165076,661770,618870,269805,221977,29257,4331,1341,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E+02,9.46E+02,6.44E+02,1.47E+00,1.65E+02,1.71E-05,18.10877813,34.83904695,47.05217493,,,,9.75E+03,1.33E+03,6.24E+03,8.55E+02,2.71E+00,7.73E-01,1.56E+02
254,-23.999,-6.0003,30,3811842,4532930,0,14620180,115257,0,0,0,34.856848,656490,614460,254325,222664,29675,4684,1346,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66E+02,9.52E+02,6.48E+02,1.47E+00,1.66E+02,1.71E-05,18.20633555,32.67986782,49.11379663,,,,9.22E+03,1.25E+03,6.29E+03,8.62E+02,2.68E+00,7.28E-01,1.75E+02
255,-21.001,-6.0003,30,3817114,4533486,0,14423583,115238,0,0,0,35.121758,635160,595200,237965,220357,29926,4891,1299,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E+02,9.45E+02,6.49E+02,1.46E+00,1.67E+02,1.72E-05,18.25291272,30.59570721,51.15138007,,,,8.62E+03,1.17E+03,6.37E+03,8.73E+02,2.66E+00,6.85E-01,1.98E+02
256,-17.998,-6.0003,30,3816382,4526252,0,14350161,115531,0,0,0,35.116152,617970,579780,222691,217916,30274,5049,1186,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68E+02,9.39E+02,6.46E+02,1.45E+00,1.68E+02,1.71E-05,18.24934492,28.58634125,53.16431383,,,,8.02E+03,1.09E+03,6.41E+03,8.78E+02,2.64E+00,6.46E-01,2.22E+02
257,-15,-6.0003,30,3807892,4518110,0,14205585,114464,0,0,0,34.917636,606360,570030,207897,215981,30426,5469,1228,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E+02,9.35E+02,6.46E+02,1.45E+00,1.69E+02,1.72E-05,18.19701888,26.66392162,55.1390595,,,,7.47E+03,1.02E+03,6.46E+03,8.85E+02,2.62E+00,6.06E-01,2.47E+02
258,-12.002,-6.0003,30,3792988,4509685,0,14212820,115092,0,0,0,34.869322,591150,556470,193422,212584,30432,5718,1199,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E+02,9.47E+02,6.45E+02,1.47E+00,1.70E+02,1.70E-05,18.09763813,24.82904026,57.07332161,,,,6.93E+03,9.42E+02,6.42E+03,8.80E+02,2.60E+00,5.73E-01,2.75E+02
259,-8.999,-6.0003,30,3774992,4500464,0,13988180,114569,0,0,0,34.939301,574410,540930,180024,209004,30289,6015,1177,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E+02,9.72E+02,6.43E+02,1.51E+00,1.71E+02,1.69E-05,17.95338249,23.08193445,58.96468307,,,,6.43E+03,8.75E+02,6.40E+03,8.77E+02,2.59E+00,5.40E-01,2.99E+02
260,-6.001,-6.0003,30,3771334,4495815,0,14293467,115536,0,0,0,34.976651,558060,526410,167206,205088,30024,6297,1144,3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72E+02,9.99E+02,6.43E+02,1.55E+00,1.72E+02,1.66E-05,17.76738731,21.43000571,60.80260699,,,,5.96E+03,8.11E+02,6.37E+03,8.73E+02,2.57E+00,5.12E-01,3.27E+02
261,-2.99801,-6.0003,30,3762324,4483248,0,14079473,115096,0,0,0,34.93639,540210,510450,153323,199204,30148,6553,1138,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73E+02,1.02E+03,6.41E+02,1.60E+00,1.73E+02,1.66E-05,17.5419565,19.86823796,62.58980554,,,,5.44E+03,7.40E+02,6.25E+03,8.56E+02,2.56E+00,4.91E-01,3.54E+02
262,0,-6.0003,30,3782623,4513685,0,14375649,114909,0,0,0,35.297645,521640,493200,142261,194659,29807,6916,1072,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74E+02,1.06E+03,6.44E+02,1.64E+00,1.74E+02,1.65E-05,17.28114104,18.401495,64.31736396,,,,5.03E+03,6.84E+02,6.19E+03,8.47E+02,2.55E+00,4.73E-01,3.84E+02
263,2.99801,-6.0003,30,3794602,4534664,0,14227790,113448,0,0,0,35.323876,511200,483870,133323,191063,29731,7119,1034,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E+02,1.09E+03,6.48E+02,1.68E+00,1.75E+02,1.61E-05,16.98800152,17.02571373,65.98628475,,,,4.69E+03,6.38E+02,6.09E+03,8.35E+02,2.54E+00,4.61E-01,4.16E+02
264,6.001,-6.0003,30,3783683,4527126,0,14371607,114855,0,0,0,35.052962,502050,475680,123884,186317,29673,7459,1002,3930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76E+02,1.11E+03,6.47E+02,1.72E+00,1.76E+02,1.56E-05,16.6653316,15.73667935,67.59798905,,,,4.36E+03,5.93E+02,6.01E+03,8.23E+02,2.53E+00,4.51E-01,4.40E+02
