# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
196,27.002,-15.0001,30,4029805,4926463,0,14072566,99825,0,0,0,35.05842,686850,640800,280935,220222,28540,4689,1466,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15E+02,1.05E+03,7.10E+02,1.48E+00,1.15E+02,1.62E-05,17.83688337,38.44957352,43.71354311,,,,1.03E+04,1.40E+03,6.03E+03,8.26E+02,2.63E+00,7.30E-01,1.89E+02
197,30,-15.0001,30,4026659,4924244,0,10741817,99628,0,0,0,34.890182,656430,613560,255611,208219,27715,4571,1381,3419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16E+02,1.05E+03,7.05E+02,1.48E+00,1.16E+02,1.63E-05,17.82807534,36.51168204,45.66024262,,,,9.27E+03,1.26E+03,5.77E+03,7.91E+02,2.61E+00,6.99E-01,1.90E+02
201,-32.998,-12,30,4042783,4991949,0,13276110,99600,0,0,0,35.170487,1773240,1506210,1119184,382215,31541,2281,3473,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17E+02,3.51E+03,9.72E+02,3.61E+00,1.17E+02,1.07E-05,10.7068575,78.79018361,10.5029589,,,,4.14E+04,5.63E+03,5.97E+03,8.18E+02,3.03E+00,6.79E-02,2.51E+03
202,-30,-12,30,4034053,4969305,0,13015515,101550,0,0,0,34.92239,1712940,1462950,1061491,377995,32537,2342,3247,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E+02,3.10E+03,9.52E+02,3.26E+00,1.18E+02,1.10E-05,11.29190863,77.22782723,11.48026414,,,,3.93E+04,5.35E+03,6.11E+03,8.37E+02,3.03E+00,7.09E-02,2.14E+03
203,-27.002,-12,30,4031150,4960888,0,13484509,99813,0,0,0,34.924732,1635600,1406640,1003177,371708,32880,2257,2993,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E+02,2.65E+03,9.31E+02,2.85E+00,1.19E+02,1.13E-05,11.88228715,75.59125815,12.52645469,,,,3.71E+04,5.05E+03,6.71E+03,9.19E+02,3.03E+00,7.70E-02,1.73E+03
204,-23.999,-12,30,4024532,4946784,0,13180738,100742,0,0,0,35.090466,1556340,1347030,946720,366405,32957,2507,2916,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E+02,2.10E+03,9.12E+02,2.30E+00,1.20E+02,1.14E-05,12.4755527,73.87985462,13.64459268,,,,3.50E+04,4.76E+03,6.85E+03,9.38E+02,3.03E+00,1.11E-01,1.11E+03
205,-21.001,-12,30,4023579,4940632,0,13404412,100074,0,0,0,35.07132,1486710,1294050,891500,359694,33703,2558,2862,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E+02,1.39E+03,8.94E+02,1.55E+00,1.21E+02,1.13E-05,13.06598001,72.10244292,14.83157707,,,,3.29E+04,4.48E+03,7.15E+03,9.79E+02,3.02E+00,3.76E-01,4.55E+02
206,-17.998,-12,30,4016457,4913049,0,13290774,100857,0,0,0,35.056784,1412670,1239390,835878,352028,33644,2646,2741,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22E+02,1.26E+03,8.74E+02,1.44E+00,1.22E+02,1.16E-05,13.65158433,70.25717029,16.09124537,,,,3.08E+04,4.19E+03,7.19E+03,9.85E+02,3.01E+00,4.53E-01,3.89E+02
207,-15,-12,30,4020713,4890262,0,13329922,100567,0,0,0,35.262417,1335300,1176870,778905,344906,34394,2775,2597,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E+02,1.22E+03,8.59E+02,1.42E+00,1.23E+02,1.17E-05,14.2263441,68.35489249,17.41876341,,,,2.87E+04,3.91E+03,7.43E+03,1.02E+03,3.00E+00,4.67E-01,3.55E+02
208,-12.002,-12,30,4053025,4955841,0,13526389,100840,0,0,0,34.960263,1300410,1150800,739727,339946,34820,2869,2546,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24E+02,1.20E+03,8.52E+02,1.41E+00,1.24E+02,1.24E-05,14.78696374,66.39829124,18.81474502,,,,2.73E+04,3.71E+03,7.53E+03,1.03E+03,3.00E+00,4.86E-01,3.36E+02
209,-8.999,-12,30,4043993,4957954,0,13647416,101011,0,0,0,35.365342,1225920,1091040,690840,333774,34952,2973,2422,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E+02,1.18E+03,8.36E+02,1.41E+00,1.25E+02,1.27E-05,15.33007457,64.39031131,20.27961412,,,,2.55E+04,3.46E+03,7.57E+03,1.04E+03,2.99E+00,5.02E-01,3.09E+02
210,-6.001,-12,30,4037474,4952248,0,13624637,101099,0,0,0,35.182476,1174440,1050300,646501,325518,34824,3245,2338,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26E+02,1.17E+03,8.23E+02,1.42E+00,1.26E+02,1.32E-05,15.84970309,62.34460294,21.80569397,,,,2.39E+04,3.25E+03,7.12E+03,9.76E+02,2.97E+00,5.25E-01,2.91E+02
211,-2.99801,-12,30,4033502,4944017,0,13568996,100432,0,0,0,35.159284,1120410,1007040,598861,317347,34427,3384,2205,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E+02,1.16E+03,8.20E+02,1.41E+00,1.27E+02,1.32E-05,16.34346502,60.2618132,23.39472178,,,,2.21E+04,3.00E+03,7.18E+03,9.84E+02,2.96E+00,5.28E-01,2.58E+02
212,0,-12,30,4029999,4938163,0,13618680,101064,0,0,0,35.114001,1064250,961380,557931,308078,34365,3391,2101,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E+02,1.14E+03,7.95E+02,1.43E+00,1.28E+02,1.39E-05,16.80577458,58.15684202,25.03738341,,,,2.05E+04,2.79E+03,7.19E+03,9.85E+02,2.94E+00,5.89E-01,2.47E+02
213,2.99801,-12,30,4021966,4930770,0,13646591,101003,0,0,0,35.09999,1014600,920190,518470,300014,34521,3505,1960,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29E+02,1.13E+03,7.82E+02,1.44E+00,1.29E+02,1.42E-05,17.23388287,56.03433259,26.73178454,,,,1.91E+04,2.59E+03,7.14E+03,9.79E+02,2.91E+00,6.42E-01,2.25E+02
214,6.001,-12,30,4016421,4896436,0,13818531,100483,0,0,0,35.14224,956850,871440,476082,288472,33322,3633,1862,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30E+02,1.11E+03,7.73E+02,1.44E+00,1.30E+02,1.40E-05,17.62500141,53.89922305,28.47577553,,,,1.75E+04,2.37E+03,7.03E+03,9.64E+02,2.90E+00,6.46E-01,1.88E+02
215,8.999,-12,30,4012162,4887251,0,13843020,101692,0,0,0,34.933324,913530,836550,444916,281378,33220,3740,1857,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31E+02,1.10E+03,7.61E+02,1.45E+00,1.31E+02,1.38E-05,17.9750476,51.76660008,30.25835232,,,,1.64E+04,2.23E+03,7.02E+03,9.62E+02,2.85E+00,7.78E-01,1.85E+02
216,12.002,-12,30,4050823,4956463,0,13964140,101160,0,0,0,35.006206,879810,807870,418211,277599,33515,3952,1702,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32E+02,1.11E+03,7.61E+02,1.45E+00,1.32E+02,1.38E-05,18.282509,49.63777799,32.07971301,,,,1.53E+04,2.09E+03,7.08E+03,9.71E+02,2.81E+00,8.25E-01,1.77E+02
217,15,-12,30,4045155,4953281,0,13929947,100703,0,0,0,34.936964,846630,779610,386784,267214,32928,4104,1734,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E+02,1.09E+03,7.45E+02,1.47E+00,1.33E+02,1.51E-05,18.54441743,47.52746146,33.92812111,,,,1.41E+04,1.92E+03,6.94E+03,9.50E+02,2.78E+00,8.53E-01,1.71E+02
218,17.998,-12,30,4040859,4944903,0,13867430,100504,0,0,0,35.111128,803370,742770,358257,258426,32159,4191,1610,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+02,1.08E+03,7.36E+02,1.47E+00,1.34E+02,1.55E-05,18.75963219,45.4395152,35.80085261,,,,1.31E+04,1.79E+03,6.82E+03,9.34E+02,2.74E+00,8.39E-01,1.67E+02
219,21.001,-12,30,4048925,4944696,0,14477428,100855,0,0,0,35.597491,753900,698970,330469,247902,31711,4178,1551,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35E+02,1.07E+03,7.25E+02,1.47E+00,1.35E+02,1.57E-05,18.92727896,43.37763275,37.69508829,,,,1.21E+04,1.64E+03,6.66E+03,9.13E+02,2.71E+00,8.11E-01,1.68E+02
220,23.999,-12,30,4036914,4929494,0,13895632,100874,0,0,0,35.089945,731310,679710,307338,238887,30703,4314,1514,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+02,1.06E+03,7.18E+02,1.47E+00,1.36E+02,1.60E-05,19.04613148,41.35483511,39.59903341,,,,1.12E+04,1.53E+03,6.51E+03,8.91E+02,2.68E+00,7.78E-01,1.70E+02
221,27.002,-12,30,4030433,4924750,0,14253011,102235,0,0,0,35.031847,701490,653670,284683,230572,29841,4593,1453,3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+02,1.05E+03,7.10E+02,1.48E+00,1.37E+02,1.62E-05,19.11641399,39.36987653,41.51370948,,,,1.03E+04,1.41E+03,6.41E+03,8.79E+02,2.65E+00,7.58E-01,1.77E+02
222,30,-12,30,4016618,4913161,0,13692086,100176,0,0,0,35.360846,658890,615270,258041,218560,29255,4443,1367,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E+02,1.03E+03,6.98E+02,1.48E+00,1.38E+02,1.65E-05,19.13804613,37.43468115,43.42727272,,,,9.41E+03,1.28E+03,6.14E+03,8.41E+02,2.63E+00,7.25E-01,1.75E+02
223,32.998,-12,30,4020054,4880694,0,14200806,101588,0,0,0,35.236043,635340,594930,240462,212574,28743,4506,1292,3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E+02,1.03E+03,6.92E+02,1.49E+00,1.39E+02,1.64E-05,19.11182416,35.54998358,45.33819226,,,,8.75E+03,1.19E+03,6.07E+03,8.31E+02,2.60E+00,7.07E-01,1.80E+02
226,-32.998,-8.99983,30,4052496,4995774,0,12983972,100582,0,0,0,35.216071,1829610,1545450,1143300,403637,34280,2145,3491,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40E+02,3.79E+03,9.85E+02,3.84E+00,1.40E+02,1.05E-05,11.17886924,79.03268324,9.788447522,,,,4.23E+04,5.75E+03,6.51E+03,8.92E+02,3.03E+00,6.60E-02,2.78E+03
227,-30,-8.99983,30,4044839,4979139,0,12798105,100918,0,0,0,35.08099,1759350,1496160,1088366,396075,34558,2300,3283,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E+02,3.39E+03,9.66E+02,3.51E+00,1.41E+02,1.07E-05,11.79793941,77.50238805,10.69967253,,,,4.03E+04,5.48E+03,6.60E+03,9.05E+02,3.03E+00,6.87E-02,2.40E+03
228,-27.002,-8.99983,30,4046732,4974677,0,13674863,101524,0,0,0,34.898787,1687050,1444800,1026407,390808,34823,2286,3166,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E+02,2.95E+03,9.44E+02,3.12E+00,1.42E+02,1.12E-05,12.42435801,75.89934937,11.67629262,,,,3.79E+04,5.15E+03,7.20E+03,9.86E+02,3.03E+00,7.29E-02,2.00E+03
229,-23.999,-8.99983,30,4032128,4955809,0,13232394,99765,0,0,0,35.234528,1596210,1375050,966251,383576,35388,2435,3051,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E+02,2.48E+03,9.24E+02,2.68E+00,1.43E+02,1.15E-05,13.05574193,74.22276761,12.72149047,,,,3.57E+04,4.85E+03,7.41E+03,1.01E+03,3.03E+00,8.21E-02,1.54E+03
230,-21.001,-8.99983,30,4031018,4947809,0,13537580,100636,0,0,0,35.156034,1525500,1324170,909856,377787,35743,2541,2923,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E+02,1.71E+03,9.04E+02,1.89E+00,1.44E+02,1.14E-05,13.68613977,72.48123488,13.83262535,,,,3.36E+04,4.57E+03,7.66E+03,1.05E+03,3.03E+00,2.13E-01,6.68E+02
231,-17.998,-8.99983,30,4027785,4929059,0,13173517,101667,0,0,0,35.154291,1453740,1268640,852757,371034,36045,2527,2775,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E+02,1.30E+03,8.85E+02,1.47E+00,1.45E+02,1.15E-05,14.31364966,70.67266298,15.01368735,,,,3.15E+04,4.28E+03,7.76E+03,1.06E+03,3.02E+00,4.30E-01,4.10E+02
232,-15,-8.99983,30,4024990,4919952,0,13449057,101400,0,0,0,35.172201,1384170,1215510,798403,364875,36318,2630,2679,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E+02,1.24E+03,8.67E+02,1.43E+00,1.46E+02,1.19E-05,14.93183281,68.80767183,16.26049536,,,,2.95E+04,4.02E+03,7.90E+03,1.08E+03,3.01E+00,4.59E-01,3.74E+02
233,-12.002,-8.99983,30,4020132,4899921,0,13716101,101435,0,0,0,35.025824,1317690,1164930,744410,355552,36519,2755,2574,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47E+02,1.20E+03,8.48E+02,1.41E+00,1.47E+02,1.23E-05,15.53744514,66.88858845,17.57396641,,,,2.74E+04,3.73E+03,7.92E+03,1.08E+03,3.01E+00,4.76E-01,3.46E+02
234,-8.999,-8.99983,30,4057192,4931150,0,13437066,102050,0,0,0,35.017998,1267320,1125480,702146,350624,36939,2944,2382,3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E+02,1.18E+03,8.41E+02,1.40E+00,1.48E+02,1.26E-05,16.12695329,64.91801475,18.95503195,,,,2.59E+04,3.52E+03,8.04E+03,1.10E+03,3.00E+00,4.90E-01,3.18E+02
235,-6.001,-8.99983,30,4053327,4954582,0,13414050,102194,0,0,0,35.045949,1212570,1081800,657821,343273,36648,3091,2421,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E+02,1.18E+03,8.30E+02,1.42E+00,1.49E+02,1.31E-05,16.69395961,62.90907625,20.39696414,,,,2.43E+04,3.30E+03,7.71E+03,1.06E+03,2.99E+00,5.09E-01,3.01E+02
236,-2.99801,-8.99983,30,4051930,4961915,0,13879489,102887,0,0,0,35.06201,1153710,1033440,612944,333835,36850,3148,2264,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50E+02,1.16E+03,8.15E+02,1.42E+00,1.50E+02,1.35E-05,17.23591958,60.86232336,21.90175706,,,,2.26E+04,3.07E+03,7.69E+03,1.05E+03,2.98E+00,5.30E-01,2.77E+02
237,0,-8.99983,30,4039802,4955964,0,13612451,102703,0,0,0,35.223993,1091760,983130,568312,325690,36500,3270,2172,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E+02,1.15E+03,8.03E+02,1.43E+00,1.51E+02,1.38E-05,17.74693484,58.79199067,23.4610745,,,,2.09E+04,2.84E+03,7.75E+03,1.06E+03,2.96E+00,5.60E-01,2.56E+02
238,2.99801,-8.99983,30,4034379,4952335,0,13800896,101918,0,0,0,35.207466,1038930,939960,527440,315638,36302,3338,2116,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E+02,1.13E+03,7.89E+02,1.43E+00,1.52E+02,1.40E-05,18.22380483,56.70258598,25.07360919,,,,1.94E+04,2.64E+03,7.68E+03,1.05E+03,2.94E+00,5.94E-01,2.33E+02
239,6.001,-8.99983,30,4027325,4946302,0,13813279,101166,0,0,0,35.193221,988980,898860,491670,307967,35869,3592,1985,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53E+02,1.12E+03,7.83E+02,1.44E+00,1.53E+02,1.38E-05,18.66372241,54.59854882,26.73772878,,,,1.80E+04,2.45E+03,7.71E+03,1.06E+03,2.92E+00,6.48E-01,2.15E+02
240,8.999,-8.99983,30,4023933,4934550,0,13414188,102318,0,0,0,35.239025,937110,856110,457269,300191,35615,3664,1970,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E+02,1.11E+03,7.71E+02,1.44E+00,1.54E+02,1.37E-05,19.06184768,52.49467044,28.44348188,,,,1.68E+04,2.28E+03,7.65E+03,1.05E+03,2.88E+00,7.30E-01,1.97E+02
241,12.002,-8.99983,30,4030132,4929398,0,13900828,102404,0,0,0,35.246051,892080,817860,420959,288880,35010,3773,1806,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55E+02,1.10E+03,7.54E+02,1.45E+00,1.55E+02,1.46E-05,19.41658009,50.39210945,30.19131046,,,,1.54E+04,2.09E+03,7.49E+03,1.03E+03,2.85E+00,7.89E-01,1.82E+02
242,15,-8.99983,30,4069712,4940157,0,13989046,101851,0,0,0,35.124557,858840,789330,392225,279456,34700,3857,1742,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56E+02,1.09E+03,7.44E+02,1.46E+00,1.56E+02,1.51E-05,19.72435593,48.30514552,31.97049855,,,,1.43E+04,1.95E+03,7.38E+03,1.01E+03,2.82E+00,8.33E-01,1.75E+02
243,17.998,-8.99983,30,4066745,4946358,0,13956243,101143,0,0,0,35.027257,823770,759480,362239,271574,34017,4035,1702,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57E+02,1.08E+03,7.37E+02,1.46E+00,1.57E+02,1.55E-05,19.98386185,46.2377569,33.77838125,,,,1.32E+04,1.80E+03,7.32E+03,1.00E+03,2.78E+00,8.33E-01,1.68E+02
244,21.001,-8.99983,30,4067951,4971412,0,14488996,102383,0,0,0,35.012204,790200,730740,338045,262930,33502,4075,1665,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E+02,1.08E+03,7.31E+02,1.47E+00,1.58E+02,1.58E-05,20.19379404,44.19318481,35.61302115,,,,1.23E+04,1.68E+03,7.14E+03,9.79E+02,2.75E+00,8.29E-01,1.67E+02
245,23.999,-8.99983,30,4058854,4968762,0,14122769,102420,0,0,0,35.083603,752790,698190,312567,253045,32687,4243,1596,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59E+02,1.07E+03,7.22E+02,1.48E+00,1.59E+02,1.60E-05,20.35258279,42.18458771,37.46282949,,,,1.14E+04,1.54E+03,7.00E+03,9.59E+02,2.72E+00,8.03E-01,1.65E+02
246,27.002,-8.99983,30,4060222,4952737,0,14121825,102473,0,0,0,35.141705,717660,667530,289124,242905,31792,4228,1512,3428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E+02,1.05E+03,7.13E+02,1.48E+00,1.60E+02,1.64E-05,20.46009008,40.21114159,39.32876833,,,,1.05E+04,1.43E+03,6.79E+03,9.31E+02,2.69E+00,7.79E-01,1.66E+02
247,30,-8.99983,30,4059226,4960103,0,14649339,102625,0,0,0,34.859128,684510,638610,262454,231057,30469,4296,1337,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61E+02,1.04E+03,7.02E+02,1.48E+00,1.61E+02,1.67E-05,20.51608831,38.28412572,41.19978597,,,,9.50E+03,1.29E+03,6.59E+03,9.03E+02,2.66E+00,7.53E-01,1.66E+02
248,32.998,-8.99983,30,4044001,4946223,0,14256202,102074,0,0,0,35.026198,662400,618930,247419,225719,30389,4444,1357,3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E+02,1.04E+03,7.01E+02,1.49E+00,1.62E+02,1.66E-05,20.52107855,36.40468495,43.0742365,,,,8.95E+03,1.22E+03,6.48E+03,8.88E+02,2.64E+00,7.27E-01,1.71E+02
251,-32.998,-6.0003,30,4018229,4961557,0,13088710,102396,0,0,0,35.229203,1850400,1559880,1150619,416120,35723,2146,3594,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63E+02,4.03E+03,9.87E+02,4.09E+00,1.63E+02,1.08E-05,11.67638387,79.20216197,9.121454165,,,,4.26E+04,5.79E+03,6.89E+03,9.44E+02,3.04E+00,6.41E-02,3.02E+03
252,-30,-6.0003,30,4061648,4954827,0,12768200,102195,0,0,0,35.085249,1794240,1521900,1100741,414102,36402,2131,3416,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64E+02,3.65E+03,9.72E+02,3.76E+00,1.64E+02,1.07E-05,12.33041424,77.6995505,9.970035261,,,,4.07E+04,5.54E+03,7.12E+03,9.75E+02,3.04E+00,6.67E-02,2.65E+03
253,-27.002,-6.0003,30,4064148,4996825,0,13376608,102929,0,0,0,35.150496,1728750,1473990,1049576,410039,37373,2212,3344,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E+02,3.23E+03,9.59E+02,3.37E+00,1.65E+02,1.11E-05,12.99386101,76.12569373,10.88044527,,,,3.88E+04,5.28E+03,7.77E+03,1.06E+03,3.04E+00,7.02E-02,2.26E+03
254,-23.999,-6.0003,30,4059273,5000774,0,13343807,103600,0,0,0,35.08333,1654260,1418640,986474,405770,37958,2221,3162,2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66E+02,2.77E+03,9.40E+02,2.95E+00,1.66E+02,1.14E-05,13.66434381,74.47976223,11.85589396,,,,3.64E+04,4.95E+03,8.10E+03,1.11E+03,3.04E+00,7.54E-02,1.84E+03
255,-21.001,-6.0003,30,4048703,4990898,0,13246889,103298,0,0,0,35.106954,1581150,1365000,931676,398538,38305,2392,3067,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E+02,2.21E+03,9.21E+02,2.40E+00,1.67E+02,1.17E-05,14.33574722,72.77007782,12.89417496,,,,3.43E+04,4.67E+03,8.32E+03,1.14E+03,3.04E+00,1.01E-01,1.23E+03
256,-17.998,-6.0003,30,4039777,4974786,0,13018069,103489,0,0,0,35.030905,1509180,1311690,873101,392162,39108,2530,2842,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68E+02,1.43E+03,9.02E+02,1.58E+00,1.68E+02,1.14E-05,15.00615201,70.99450559,13.9993424,,,,3.22E+04,4.38E+03,8.45E+03,1.16E+03,3.03E+00,3.47E-01,4.79E+02
257,-15,-6.0003,30,4041725,4966447,0,13099558,103259,0,0,0,35.098968,1435830,1255110,817067,384891,38814,2678,2792,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E+02,1.28E+03,8.84E+02,1.45E+00,1.69E+02,1.18E-05,15.668998,69.16327836,15.16772363,,,,3.01E+04,4.09E+03,8.50E+03,1.17E+03,3.02E+00,4.48E-01,3.93E+02
258,-12.002,-6.0003,30,4038648,4960684,0,13482990,103566,0,0,0,34.913175,1371450,1206840,763427,376253,39018,2615,2704,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E+02,1.23E+03,8.64E+02,1.42E+00,1.70E+02,1.22E-05,16.32077469,67.27845055,16.40077476,,,,2.81E+04,3.82E+03,8.57E+03,1.17E+03,3.02E+00,4.67E-01,3.64E+02
259,-8.999,-6.0003,30,4033998,4958011,0,13777992,102960,0,0,0,34.942058,1308450,1157280,715076,368664,38921,2802,2570,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E+02,1.20E+03,8.49E+02,1.41E+00,1.71E+02,1.26E-05,16.95793754,65.34259626,17.69946619,,,,2.63E+04,3.58E+03,8.20E+03,1.12E+03,3.01E+00,4.81E-01,3.36E+02
260,-6.001,-6.0003,30,4066259,4949710,0,13562865,103213,0,0,0,35.088174,1239720,1102920,666182,360552,38934,3019,2435,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72E+02,1.17E+03,8.33E+02,1.41E+00,1.72E+02,1.30E-05,17.5736935,63.36837902,19.05792748,,,,2.45E+04,3.33E+03,8.26E+03,1.13E+03,3.00E+00,4.96E-01,3.11E+02
