# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,Co,Fe,Zr,,,,# Fe_alpha,Fe_beta,Co_alpha,Co_beta,# peak_position, peak_width, peak_intensity
258,-12.002,-6.0003,30,3553089,4161502,0,14229956,104570,0,0,0,35.13145,1231080,1096110,254718,737918,102598,2480,2170,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E+02,1.05E+03,7.50E+02,1.40E+00,1.70E+02,1.21E-05,54.3156552,25.66834763,20.01599717,,,,8.48E+03,1.15E+03,2.56E+04,3.51E+03,3.07E+00,4.90E-01,2.99E+02
259,-8.999,-6.0003,30,3546194,4162236,0,13711964,104232,0,0,0,35.091367,1214970,1082550,238998,736037,102621,2705,2128,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E+02,1.11E+03,7.49E+02,1.48E+00,1.71E+02,1.23E-05,54.77160708,24.24710893,20.98128399,,,,7.95E+03,1.08E+03,2.57E+04,3.52E+03,3.06E+00,5.01E-01,2.95E+02
260,-6.001,-6.0003,30,3548159,4157972,0,14113863,104508,0,0,0,34.887494,1199760,1071090,224089,729566,102624,2813,2104,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72E+02,1.03E+03,7.43E+02,1.39E+00,1.72E+02,1.23E-05,55.13753186,22.89352403,21.96894411,,,,7.36E+03,1.00E+03,2.56E+04,3.51E+03,3.05E+00,5.10E-01,2.86E+02
261,-2.99801,-6.0003,30,3547845,4145339,0,14273911,104425,0,0,0,35.143404,1159950,1038240,208605,717842,101991,2872,2066,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73E+02,1.01E+03,7.34E+02,1.38E+00,1.73E+02,1.25E-05,55.41509127,21.60271793,22.9821908,,,,6.79E+03,9.24E+02,2.53E+04,3.47E+03,3.04E+00,5.26E-01,2.77E+02
262,0,-6.0003,30,3539849,4138930,0,14000719,104198,0,0,0,35.118388,1128870,1014060,195369,706086,100395,2997,2074,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74E+02,1.00E+03,7.26E+02,1.38E+00,1.74E+02,1.24E-05,55.60443064,20.37823541,24.01733395,,,,6.32E+03,8.59E+02,2.50E+04,3.43E+03,3.03E+00,5.43E-01,2.67E+02
263,2.99801,-6.0003,30,3541616,4131759,0,14170390,104728,0,0,0,34.896935,1113300,1001310,182714,697391,99622,3174,1961,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E+02,9.90E+02,7.22E+02,1.37E+00,1.75E+02,1.25E-05,55.70757155,19.2165881,25.07584035,,,,5.86E+03,7.97E+02,2.48E+04,3.40E+03,3.02E+00,5.63E-01,2.59E+02
264,6.001,-6.0003,30,3539712,4111918,0,14325843,103136,0,0,0,35.463796,1063710,959490,169881,682439,98002,3115,1916,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76E+02,1.06E+03,7.12E+02,1.49E+00,1.76E+02,1.25E-05,55.72610928,18.11442149,26.15946923,,,,5.44E+03,7.40E+02,2.43E+04,3.33E+03,3.01E+00,5.83E-01,2.48E+02
265,8.999,-6.0003,30,3528619,4075337,0,13775735,102863,0,0,0,35.052528,1041180,942900,157623,665502,96194,3218,1872,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77E+02,9.68E+02,7.01E+02,1.38E+00,1.77E+02,1.26E-05,55.6619332,17.07366125,27.26440555,,,,4.98E+03,6.78E+02,2.39E+04,3.28E+03,2.99E+00,6.11E-01,2.38E+02
266,12.002,-6.0003,30,3528380,4093919,0,14184389,103703,0,0,0,35.001412,1032300,935070,148346,660763,95521,3497,1911,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78E+02,9.68E+02,7.03E+02,1.38E+00,1.78E+02,1.27E-05,55.51719015,16.08875339,28.39405646,,,,4.67E+03,6.35E+02,2.38E+04,3.27E+03,2.98E+00,6.47E-01,2.33E+02
267,15,-6.0003,30,3526943,4123435,0,14285007,103449,0,0,0,35.058001,1019400,923790,140975,655244,95250,3616,1790,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E+02,9.72E+02,7.07E+02,1.38E+00,1.79E+02,1.28E-05,55.29482396,15.16070222,29.54447381,,,,4.41E+03,6.00E+02,2.36E+04,3.24E+03,2.96E+00,6.79E-01,2.28E+02
268,17.998,-6.0003,30,3520260,4121369,0,14106670,103410,0,0,0,35.159335,994770,904050,132685,644241,94197,3718,1765,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E+02,9.63E+02,7.02E+02,1.37E+00,1.80E+02,1.27E-05,54.99717691,14.28551806,30.71730503,,,,4.12E+03,5.60E+02,2.33E+04,3.19E+03,2.93E+00,7.12E-01,2.18E+02
269,21.001,-6.0003,30,3517369,4119139,0,14253766,103348,0,0,0,35.08121,971940,884190,124766,629717,91641,3804,1722,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81E+02,9.59E+02,6.98E+02,1.37E+00,1.81E+02,1.29E-05,54.62635746,13.45941969,31.91422285,,,,3.86E+03,5.26E+02,2.28E+04,3.13E+03,2.91E+00,7.49E-01,2.13E+02
270,23.999,-6.0003,30,3518631,4114974,0,14532059,103950,0,0,0,35.14966,946440,862920,117121,615186,90390,3963,1723,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82E+02,9.54E+02,6.92E+02,1.38E+00,1.82E+02,1.30E-05,54.18640508,12.68276596,33.13082896,,,,3.59E+03,4.88E+02,2.24E+04,3.07E+03,2.88E+00,7.75E-01,2.09E+02
271,27.002,-6.0003,30,3512860,4105090,0,14606820,102619,0,0,0,35.127224,922140,842820,110104,600097,88342,4008,1639,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E+02,9.42E+02,6.86E+02,1.37E+00,1.83E+02,1.29E-05,53.67874745,11.95035829,34.37089426,,,,3.34E+03,4.55E+02,2.19E+04,3.00E+03,2.86E+00,7.92E-01,2.07E+02
272,30,-6.0003,30,3500448,4088316,0,14172314,103919,0,0,0,35.027233,897690,822300,102375,584103,85545,4090,1556,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E+02,9.39E+02,6.80E+02,1.38E+00,1.84E+02,1.30E-05,53.10789475,11.26234504,35.62976022,,,,3.13E+03,4.25E+02,2.13E+04,2.92E+03,2.83E+00,7.94E-01,2.06E+02
273,32.998,-6.0003,30,3501296,4072693,0,14332027,103652,0,0,0,34.932471,875790,804390,96533,569484,83694,4248,1592,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85E+02,9.32E+02,6.73E+02,1.38E+00,1.85E+02,1.30E-05,52.47614052,10.61492744,36.90893205,,,,2.91E+03,3.96E+02,2.08E+04,2.85E+03,2.81E+00,7.86E-01,2.06E+02
276,-32.998,-3.00015,30,3494452,4089012,0,13983648,103967,0,0,0,35.218385,156960,153030,580,509,504,672,278,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E+02,7.63E+02,4.30E+02,1.77E+00,1.86E+02,3.39E-05,50.43861579,36.75511876,12.80626544,,,,1.31E+01,1.78E+00,9.50E+01,1.30E+01,3.40E+00,7.02E-01,4.02E+01
277,-30,-3.00015,30,3500021,4104682,0,14037629,103812,0,0,0,35.030465,1373670,1208160,362111,760526,103359,1904,2512,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+02,1.20E+03,7.71E+02,1.56E+00,1.87E+02,1.15E-05,51.52892227,34.95040151,13.52067621,,,,1.25E+04,1.70E+03,2.55E+04,3.49E+03,3.11E+00,3.45E-01,3.98E+02
278,-27.002,-3.00015,30,3497925,4094946,0,13761284,103565,0,0,0,35.153276,1352220,1190970,342103,763142,104076,2015,2520,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E+02,1.12E+03,7.66E+02,1.46E+00,1.88E+02,1.15E-05,52.54482507,33.19612324,14.25905169,,,,1.17E+04,1.60E+03,2.59E+04,3.55E+03,3.10E+00,4.30E-01,3.48E+02
279,-23.999,-3.00015,30,3497602,4080904,0,13969892,104192,0,0,0,35.017368,1333860,1177500,321207,763794,104577,2036,2357,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+02,1.10E+03,7.60E+02,1.45E+00,1.89E+02,1.15E-05,53.48382592,31.49363352,15.02254056,,,,1.10E+04,1.49E+03,2.60E+04,3.56E+03,3.10E+00,4.42E-01,3.37E+02
280,-21.001,-3.00015,30,3496953,4057086,0,14173499,104247,0,0,0,35.081956,1309560,1157310,300931,762616,105836,2135,2396,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+02,1.09E+03,7.54E+02,1.44E+00,1.90E+02,1.17E-05,54.33945434,29.85203661,15.80850905,,,,1.02E+04,1.39E+03,2.61E+04,3.58E+03,3.10E+00,4.52E-01,3.31E+02
281,-17.998,-3.00015,30,3497457,4049784,0,14537057,105465,0,0,0,34.957005,1296210,1147620,283239,764511,106273,2226,2347,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91E+02,1.07E+03,7.49E+02,1.43E+00,1.91E+02,1.16E-05,55.11188059,28.26847176,16.61964765,,,,9.52E+03,1.29E+03,2.63E+04,3.61E+03,3.09E+00,4.61E-01,3.24E+02
282,-15,-3.00015,30,3489536,4012439,0,14241786,104645,0,0,0,35.007029,1264260,1123260,264613,758248,106073,2235,2308,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92E+02,1.06E+03,7.40E+02,1.43E+00,1.92E+02,1.17E-05,55.79671865,26.7501715,17.45310985,,,,8.86E+03,1.20E+03,2.63E+04,3.61E+03,3.09E+00,4.67E-01,3.13E+02
283,-12.002,-3.00015,30,3486207,3990916,0,14250558,103132,0,0,0,35.151928,1236900,1100670,247177,755136,105296,2295,2203,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E+02,1.04E+03,7.33E+02,1.42E+00,1.93E+02,1.18E-05,56.39379117,25.29587336,18.31033547,,,,8.20E+03,1.12E+03,2.63E+04,3.60E+03,3.08E+00,4.78E-01,3.06E+02
284,-8.999,-3.00015,30,3488079,4026675,0,14417558,104025,0,0,0,35.043755,1234050,1097460,234311,757316,107196,2544,2187,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E+02,1.04E+03,7.37E+02,1.41E+00,1.94E+02,1.19E-05,56.90336713,23.90384753,19.19278533,,,,7.70E+03,1.05E+03,2.66E+04,3.64E+03,3.07E+00,4.87E-01,3.04E+02
285,-6.001,-3.00015,30,3490859,4021679,0,14673743,103411,0,0,0,35.063173,1208550,1078050,219595,751093,105765,2577,2179,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E+02,1.03E+03,7.30E+02,1.41E+00,1.95E+02,1.20E-05,57.32362146,22.57885104,20.09752751,,,,7.18E+03,9.76E+02,2.65E+04,3.63E+03,3.07E+00,4.94E-01,2.94E+02
286,-2.99801,-3.00015,30,3484567,4007391,0,14294428,103066,0,0,0,35.037819,1183860,1058640,205664,744260,105042,2724,2065,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96E+02,1.01E+03,7.25E+02,1.40E+00,1.96E+02,1.19E-05,57.65616907,21.31606261,21.02776833,,,,6.67E+03,9.07E+02,2.63E+04,3.61E+03,3.06E+00,5.06E-01,2.87E+02
287,0,-3.00015,30,3480177,3995679,0,14297684,104297,0,0,0,35.000342,1164150,1041630,192427,735520,104354,2851,2025,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97E+02,1.00E+03,7.19E+02,1.39E+00,1.97E+02,1.21E-05,57.90079064,20.11878666,21.9804227,,,,6.19E+03,8.42E+02,2.61E+04,3.57E+03,3.05E+00,5.19E-01,2.80E+02
288,2.99801,-3.00015,30,3479362,3981894,0,14239577,104036,0,0,0,35.121264,1132290,1016220,179832,725368,103377,2842,2024,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98E+02,9.89E+02,7.13E+02,1.39E+00,1.98E+02,1.22E-05,58.05941655,18.98350903,22.95707442,,,,5.72E+03,7.78E+02,2.59E+04,3.55E+03,3.04E+00,5.35E-01,2.72E+02
289,6.001,-3.00015,30,3473499,3943816,0,14320575,103253,0,0,0,35.06675,1099560,989550,167354,708100,101730,3014,1981,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E+02,9.66E+02,7.01E+02,1.38E+00,1.99E+02,1.21E-05,58.13360057,17.90682789,23.95957154,,,,5.29E+03,7.20E+02,2.54E+04,3.48E+03,3.03E+00,5.53E-01,2.61E+02
290,8.999,-3.00015,30,3471621,3951699,0,14422963,103871,0,0,0,34.988115,1075230,969960,156759,695996,100428,3051,1964,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+02,9.56E+02,6.96E+02,1.37E+00,2.00E+02,1.23E-05,58.12471853,16.89058802,24.98469345,,,,4.93E+03,6.71E+02,2.50E+04,3.43E+03,3.02E+00,5.73E-01,2.52E+02
291,12.002,-3.00015,30,3459699,3969728,0,13849134,104198,0,0,0,35.00215,1059360,957210,147468,689738,99340,3117,1876,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E+02,9.53E+02,6.96E+02,1.37E+00,2.01E+02,1.24E-05,58.03490689,15.92921227,26.03588084,,,,4.61E+03,6.27E+02,2.49E+04,3.41E+03,3.00E+00,5.99E-01,2.45E+02
292,15,-3.00015,30,3459617,3969432,0,14070735,104861,0,0,0,35.012094,1037190,939210,139184,677532,97986,3296,1874,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E+02,9.48E+02,6.93E+02,1.37E+00,2.02E+02,1.24E-05,57.86673616,15.02364036,27.10962348,,,,4.31E+03,5.86E+02,2.45E+04,3.36E+03,2.99E+00,6.24E-01,2.37E+02
293,17.998,-3.00015,30,3453099,3966261,0,14124976,103813,0,0,0,34.942336,1014570,921150,130349,665251,96122,3457,1850,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03E+02,9.42E+02,6.88E+02,1.37E+00,2.03E+02,1.25E-05,57.62235784,14.16980314,28.20783901,,,,4.02E+03,5.47E+02,2.42E+04,3.31E+03,2.97E+00,6.59E-01,2.29E+02
294,21.001,-3.00015,30,3451163,3957990,0,14126626,103259,0,0,0,35.124162,983130,893820,122096,649264,94329,3448,1744,2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04E+02,9.36E+02,6.81E+02,1.37E+00,2.04E+02,1.25E-05,57.30382935,13.36407772,29.33209292,,,,3.74E+03,5.08E+02,2.36E+04,3.23E+03,2.95E+00,6.94E-01,2.21E+02
295,23.999,-3.00015,30,3450096,3948232,0,14107899,104188,0,0,0,35.044796,959730,874680,115105,633154,92338,3630,1668,2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E+02,9.25E+02,6.75E+02,1.37E+00,2.05E+02,1.26E-05,56.91454051,12.60661978,30.47883971,,,,3.52E+03,4.78E+02,2.31E+04,3.16E+03,2.93E+00,7.17E-01,2.11E+02
296,27.002,-3.00015,30,3452027,3911375,0,14596583,103472,0,0,0,35.069051,927570,847770,106812,614464,89815,3727,1740,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06E+02,9.14E+02,6.64E+02,1.38E+00,2.06E+02,1.27E-05,56.45603669,11.8924274,31.65153591,,,,3.26E+03,4.43E+02,2.24E+04,3.07E+03,2.90E+00,7.43E-01,2.05E+02
297,30,-3.00015,30,3442630,3900646,0,13981299,104625,0,0,0,35.078896,902100,826800,100581,598472,88176,3730,1638,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07E+02,9.09E+02,6.59E+02,1.38E+00,2.07E+02,1.27E-05,55.93233897,11.22145721,32.84620382,,,,3.03E+03,4.13E+02,2.18E+04,2.99E+03,2.88E+00,7.63E-01,2.01E+02
298,32.998,-3.00015,30,3443517,3943805,0,14091663,104295,0,0,0,35.080963,885090,811920,95578,586940,86142,3925,1696,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08E+02,9.10E+02,6.61E+02,1.38E+00,2.08E+02,1.28E-05,55.34563787,10.59010776,34.06425437,,,,2.88E+03,3.91E+02,2.16E+04,2.96E+03,2.86E+00,7.81E-01,2.01E+02
300,-36.001,0,30,3443895,3996442,0,14063797,104424,0,0,0,35.189349,151320,147540,623,494,438,661,269,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09E+02,7.49E+02,4.19E+02,1.79E+00,2.09E+02,3.32E-05,50.98130363,37.91324807,11.1054483,,,,1.34E+01,1.83E+00,8.88E+01,1.22E+01,3.40E+00,7.03E-01,3.74E+01
301,-32.998,0,30,3441188,3974643,0,14010807,104506,0,0,0,35.200434,150600,147030,558,520,435,647,263,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10E+02,7.44E+02,4.17E+02,1.78E+00,2.10E+02,3.34E-05,52.18092644,36.0906148,11.72845876,,,,1.09E+01,1.48E+00,1.20E+01,1.65E+00,3.40E+00,7.04E-01,3.73E+01
302,-30,0,30,3439820,3963052,0,14071960,103693,0,0,0,35.216879,1383120,1215360,354583,784030,106548,1911,2503,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11E+02,1.35E+03,7.60E+02,1.77E+00,2.11E+02,1.12E-05,53.31063278,34.31683114,12.37253608,,,,1.22E+04,1.66E+03,2.65E+04,3.63E+03,3.11E+00,2.36E-01,5.14E+02
303,-27.002,0,30,3437215,3930441,0,14147910,103678,0,0,0,35.185821,1358910,1196220,333110,783234,107153,1781,2381,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12E+02,1.12E+03,7.52E+02,1.50E+00,2.12E+02,1.11E-05,54.36771939,32.59357023,13.03871037,,,,1.13E+04,1.54E+03,2.66E+04,3.64E+03,3.11E+00,4.10E-01,3.66E+02
304,-23.999,0,30,3434124,3920286,0,14069476,104484,0,0,0,35.249324,1335630,1178190,312740,784877,108593,1911,2405,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13E+02,1.10E+03,7.46E+02,1.47E+00,2.13E+02,1.11E-05,55.34947471,30.92232356,13.72820173,,,,1.06E+04,1.44E+03,2.70E+04,3.69E+03,3.11E+00,4.32E-01,3.45E+02
305,-21.001,0,30,3432510,3884109,0,13949680,104327,0,0,0,34.956297,1322490,1167720,292839,783920,108603,2058,2394,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E+02,1.08E+03,7.38E+02,1.46E+00,2.14E+02,1.12E-05,56.24927779,29.3119409,14.43878131,,,,9.84E+03,1.34E+03,2.71E+04,3.71E+03,3.10E+00,4.42E-01,3.38E+02
306,-17.998,0,30,3428374,3837591,0,14128332,103579,0,0,0,35.172475,1280190,1134300,272375,774534,108272,2061,2236,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E+02,1.05E+03,7.25E+02,1.45E+00,2.15E+02,1.11E-05,57.06753274,27.75949273,15.17297453,,,,9.12E+03,1.24E+03,2.69E+04,3.68E+03,3.10E+00,4.50E-01,3.27E+02
307,-15,0,30,3428786,3866274,0,14099772,104704,0,0,0,35.083779,1277850,1132590,257503,781254,109601,2108,2291,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16E+02,1.05E+03,7.28E+02,1.45E+00,2.16E+02,1.13E-05,57.79927396,26.27226263,15.92846341,,,,8.54E+03,1.16E+03,2.72E+04,3.73E+03,3.09E+00,4.57E-01,3.23E+02
308,-12.002,0,30,3426067,3858929,0,14201448,104856,0,0,0,34.936482,1263210,1122000,242348,779900,109273,2190,2342,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E+02,1.04E+03,7.24E+02,1.44E+00,2.17E+02,1.13E-05,58.44462971,24.84870039,16.70666991,,,,8.01E+03,1.09E+03,2.73E+04,3.74E+03,3.09E+00,4.65E-01,3.15E+02
309,-8.999,0,30,3423825,3837035,0,14248668,104586,0,0,0,35.021823,1236510,1100670,226669,774787,109156,2276,2302,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18E+02,1.03E+03,7.17E+02,1.43E+00,2.18E+02,1.14E-05,59.00372878,23.48714375,17.50912747,,,,7.40E+03,1.01E+03,2.73E+04,3.74E+03,3.08E+00,4.75E-01,3.08E+02
310,-6.001,0,30,3423482,3824380,0,14361877,104825,0,0,0,35.028269,1214160,1082340,211343,768424,108906,2455,2070,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19E+02,1.01E+03,7.11E+02,1.42E+00,2.19E+02,1.15E-05,59.47438885,22.19211465,18.3334965,,,,6.87E+03,9.34E+02,2.72E+04,3.73E+03,3.08E+00,4.81E-01,2.98E+02
311,-2.99801,0,30,3411419,3807200,0,13893364,104573,0,0,0,35.054039,1187760,1061310,198353,760495,107663,2508,2148,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E+02,1.00E+03,7.06E+02,1.42E+00,2.20E+02,1.15E-05,59.85844584,20.95880707,19.18274709,,,,6.39E+03,8.69E+02,2.71E+04,3.71E+03,3.07E+00,4.92E-01,2.95E+02
312,0,0,30,3411565,3796338,0,14277194,104146,0,0,0,35.031012,1164210,1042920,186645,751293,106426,2554,2071,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E+02,9.86E+02,6.99E+02,1.41E+00,2.21E+02,1.16E-05,60.15539994,19.79017901,20.05442104,,,,5.97E+03,8.12E+02,2.68E+04,3.68E+03,3.06E+00,5.02E-01,2.86E+02
313,2.99801,0,30,3408387,3789277,0,14357057,103505,0,0,0,34.993373,1140360,1023390,174523,740702,105525,2690,2056,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22E+02,9.73E+02,6.93E+02,1.41E+00,2.22E+02,1.17E-05,60.36693884,18.68285777,20.95020339,,,,5.51E+03,7.50E+02,2.66E+04,3.65E+03,3.06E+00,5.12E-01,2.78E+02
314,6.001,0,30,3402045,3779675,0,14181025,103449,0,0,0,34.983174,1115130,1002780,163221,728332,104708,2735,2008,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23E+02,9.60E+02,6.87E+02,1.40E+00,2.23E+02,1.17E-05,60.49458383,17.63345487,21.8719613,,,,5.12E+03,6.96E+02,2.62E+04,3.59E+03,3.05E+00,5.25E-01,2.70E+02
315,8.999,0,30,3398453,3711066,0,14094956,103617,0,0,0,34.991451,1070670,966540,150338,705694,100610,2860,1899,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E+02,9.30E+02,6.69E+02,1.39E+00,2.24E+02,1.19E-05,60.53962451,16.64337836,22.81699712,,,,4.66E+03,6.34E+02,2.55E+04,3.49E+03,3.04E+00,5.38E-01,2.54E+02
316,12.002,0,30,3396668,3764506,0,14495036,103748,0,0,0,34.906838,1062000,959340,143200,701011,101028,2980,1931,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E+02,9.29E+02,6.72E+02,1.38E+00,2.25E+02,1.19E-05,60.50389737,15.70735113,23.7887515,,,,4.45E+03,6.05E+02,2.54E+04,3.48E+03,3.03E+00,5.56E-01,2.49E+02
317,15,0,30,3384241,3763599,0,13778151,103937,0,0,0,35.133851,1035090,937620,134581,691836,99633,3089,1925,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E+02,9.21E+02,6.69E+02,1.38E+00,2.26E+02,1.20E-05,60.38974417,14.82606979,24.78418603,,,,4.16E+03,5.66E+02,2.51E+04,3.44E+03,3.01E+00,5.82E-01,2.45E+02
318,17.998,0,30,3387559,3765038,0,14140400,103276,0,0,0,35.080284,1014870,920400,126532,679393,97895,3207,1831,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27E+02,9.12E+02,6.66E+02,1.37E+00,2.27E+02,1.21E-05,60.1991628,13.99554052,25.80529668,,,,3.87E+03,5.26E+02,2.47E+04,3.38E+03,3.00E+00,6.04E-01,2.35E+02
319,21.001,0,30,3386688,3757175,0,14212988,102466,0,0,0,34.991951,992070,901650,118889,664105,97083,3210,1818,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28E+02,8.99E+02,6.60E+02,1.36E+00,2.28E+02,1.22E-05,59.93386006,13.21212735,26.85401258,,,,3.63E+03,4.94E+02,2.41E+04,3.31E+03,2.98E+00,6.34E-01,2.24E+02
